# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   53       1.993417390142e-10       1.916965493855e-14      -5.466650606310e-15       0.000000000000e+00       4.678757691126e-11       5.129847373502e-12      -8.579045562367e-15 
   54       2.021310899452e-10       2.032602845356e-14      -3.582294855129e-14       0.000000000000e+00       4.488619122067e-11       4.939816095505e-12      -8.855561277322e-15 
   55       2.049410953689e-10       2.152147871417e-14      -6.792942353742e-14       0.000000000000e+00       4.308955882490e-11       4.760196812729e-12      -9.256642989738e-15 
   56       2.077751519761e-10       2.275623433905e-14      -1.018260673206e-13       0.000000000000e+00       4.139368607530e-11       4.590647661793e-12      -9.727646186746e-15 
   57       2.106357966143e-10       2.403050636419e-14      -1.375555754039e-13       0.000000000000e+00       3.979105000229e-11       4.430476723136e-12      -1.020470684688e-14 
   58       2.135246289411e-10       2.534448856414e-14      -1.751635488386e-13       0.000000000000e+00       3.827038479123e-11       4.278620645326e-12      -1.061431621632e-14 
   59       2.164426246950e-10       2.669823976629e-14      -2.146857484555e-13       0.000000000000e+00       3.681978280702e-11       4.133932756313e-12      -1.089086058763e-14 
   60       2.193913361343e-10       2.809129814964e-14      -2.561059427537e-13       0.000000000000e+00       3.543732357637e-11       3.996174077235e-12      -1.103496294824e-14 
   61       2.223718341709e-10       2.952297778322e-14      -2.993886102938e-13       0.000000000000e+00       3.412254018501e-11       3.865215082043e-12      -1.106796255582e-14 
   62       2.253842794666e-10       3.099247515352e-14      -3.444907943120e-13       0.000000000000e+00       3.287322265985e-11       3.740735783562e-12      -1.101532121232e-14 
   63       2.284278583274e-10       3.249886548547e-14      -3.913618656197e-13       0.000000000000e+00       3.168531680252e-11       3.622214848885e-12      -1.090680702334e-14 
   64       2.315007185973e-10       3.404109906337e-14      -4.399432855043e-13       0.000000000000e+00       3.055282302285e-11       3.508918714765e-12      -1.077667815760e-14 
   65       2.346008866977e-10       3.561811572015e-14      -4.901811873974e-13       0.000000000000e+00       2.946945177183e-11       3.400103296342e-12      -1.065613955266e-14 
   66       2.377293884703e-10       3.722922475043e-14      -5.420677514710e-13       0.000000000000e+00       2.843422456727e-11       3.295693213209e-12      -1.054844346965e-14 
   67       2.408876766322e-10       3.887379911762e-14      -5.956081945177e-13       0.000000000000e+00       2.744688182889e-11       3.195727379468e-12      -1.044882857284e-14 
   68       2.440766719756e-10       4.055116401866e-14      -6.508088435681e-13       0.000000000000e+00       2.650617988972e-11       3.100154257787e-12      -1.035174989740e-14 
   69       2.472967267058e-10       4.226059651040e-14      -7.076772573582e-13       0.000000000000e+00       2.560983896520e-11       3.008826921461e-12      -1.025084646737e-14 
   70       2.505475877807e-10       4.400132513602e-14      -7.662223477965e-13       0.000000000000e+00       2.475449112237e-11       2.921498116473e-12      -1.013890891378e-14 
   71       2.538283602489e-10       4.577252955138e-14      -8.264545014311e-13       0.000000000000e+00       2.393562824898e-11       2.837815323550e-12      -1.000784709258e-14 
   72       2.571380892682e-10       4.757330537082e-14      -8.883772149807e-13       0.000000000000e+00       2.314876165432e-11       2.757416152355e-12      -9.851102105634e-15 
   73       2.604777169687e-10       4.940255172283e-14      -9.519598732281e-13       0.000000000000e+00       2.239327418453e-11       2.680246695958e-12      -9.671490327839e-15 
   74       2.638484367053e-10       5.125906133500e-14      -1.017159941026e-12       0.000000000000e+00       2.166921693539e-11       2.606295645369e-12      -9.474813531502e-15 
   75       2.672510855069e-10       5.314155225440e-14      -1.083930915206e-12       0.000000000000e+00       2.097613918235e-11       2.535496769632e-12      -9.267570919545e-15 
   76       2.706861215402e-10       5.504866667983e-14      -1.152222252301e-12       0.000000000000e+00       2.031306401257e-11       2.467726268576e-12      -9.056982551829e-15 
   77       2.741536015734e-10       5.697896979414e-14      -1.221979296268e-12       0.000000000000e+00       1.967846395684e-11       2.402800125555e-12      -8.851012771469e-15 
   78       2.776531584399e-10       5.893094859653e-14      -1.293143206218e-12       0.000000000000e+00       1.907023662160e-11       2.340471460201e-12      -8.658393631160e-15 
   79       2.811839785024e-10       6.090301073489e-14      -1.365650884136e-12       0.000000000000e+00       1.848568032090e-11       2.280427881174e-12      -8.488648319494e-15 
   80       2.847452462306e-10       6.289353583493e-14      -1.439440320812e-12       0.000000000000e+00       1.792216512323e-11       2.222368923206e-12      -8.349847188992e-15 
   81       2.883376164312e-10       6.490104232271e-14      -1.514467861836e-12       0.000000000000e+00       1.737933381117e-11       2.166259669635e-12      -8.241375507908e-15 
   82       2.919619577512e-10       6.692404757750e-14      -1.590693822217e-12       0.000000000000e+00       1.685724045902e-11       2.112116549110e-12      -8.159946597024e-15 
   83       2.956188946009e-10       6.896101781563e-14      -1.668077362135e-12       0.000000000000e+00       1.635567765478e-11       2.059930017134e-12      -8.101739394928e-15 
   84       2.993087932678e-10       7.101036789495e-14      -1.746576514998e-12       0.000000000000e+00       1.587416501021e-11       2.009663391862e-12      -8.062379895475e-15 
   85       3.030317480307e-10       7.307046111930e-14      -1.826148215510e-12       0.000000000000e+00       1.541193767084e-11       1.961251689887e-12      -8.036922585252e-15 
   86       3.067875672738e-10       7.513960904294e-14      -1.906748327726e-12       0.000000000000e+00       1.496793482600e-11       1.914600462030e-12      -8.019831881039e-15 
   87       3.105757596006e-10       7.721607127506e-14      -1.988331673118e-12       0.000000000000e+00       1.454078821885e-11       1.869584629133e-12      -8.004963567275e-15 
   88       3.143955199483e-10       7.929805528426e-14      -2.070852058634e-12       0.000000000000e+00       1.412881065642e-11       1.826047317848e-12      -7.985546233519e-15 
   89       3.182460400949e-10       8.138374125404e-14      -2.154260848441e-12       0.000000000000e+00       1.373039783047e-11       1.783838591656e-12      -7.955634565769e-15 
   90       3.221275262722e-10       8.347136154418e-14      -2.238502361218e-12       0.000000000000e+00       1.334533106318e-11       1.742941144531e-12      -7.914770948443e-15 
   91       3.260403163426e-10       8.555913339204e-14      -2.323517799190e-12       0.000000000000e+00       1.297365870137e-11       1.703362271297e-12      -7.864024318022e-15 
   92       3.299845607154e-10       8.764523514833e-14      -2.409246646328e-12       0.000000000000e+00       1.261529577373e-11       1.665095169034e-12      -7.804586845125e-15 
   93       3.339602133213e-10       8.972780645692e-14      -2.495626674597e-12       0.000000000000e+00       1.227001869281e-11       1.628118370547e-12      -7.737777422213e-15 
   94       3.379670225859e-10       9.180494843457e-14      -2.582593950196e-12       0.000000000000e+00       1.193745995695e-11       1.592395177840e-12      -7.665045151305e-15 
   95       3.420045224038e-10       9.387472385070e-14      -2.670082839805e-12       0.000000000000e+00       1.161710285227e-11       1.557873095583e-12      -7.587972831677e-15 
   96       3.460720231122e-10       9.593515730718e-14      -2.758026016827e-12       0.000000000000e+00       1.130827615456e-11       1.524483264591e-12      -7.508280447574e-15 
   97       3.501686024651e-10       9.798423541807e-14      -2.846354467635e-12       0.000000000000e+00       1.101014883127e-11       1.492139895289e-12      -7.427828655921e-15 
   98       3.542930966070e-10       1.000199069894e-13      -2.934997497812e-12       0.000000000000e+00       1.072172474348e-11       1.460739701187e-12      -7.348622274026e-15 
   99       3.584443901548e-10       1.020401297343e-13      -3.023884111930e-12       0.000000000000e+00       1.044207095850e-11       1.430186524351e-12      -7.272408243251e-15 
  100       3.626223528362e-10       1.040430175798e-13      -3.112947362381e-12       0.000000000000e+00       1.017105103917e-11       1.400470416312e-12      -7.199397005375e-15 
  101       3.668270193675e-10       1.060267146561e-13      -3.202120630984e-12       0.000000000000e+00       9.908686259691e-12       1.371598757956e-12      -7.129365656790e-15 
  102       3.710582968488e-10       1.079893513564e-13      -3.291336333010e-12       0.000000000000e+00       9.654928825765e-12       1.343571808945e-12      -7.062045905773e-15 
  103       3.753159593637e-10       1.099290450813e-13      -3.380525940075e-12       0.000000000000e+00       9.409659408209e-12       1.316382446544e-12      -6.997122644746e-15 
  104       3.795996425782e-10       1.118439009821e-13      -3.469620003034e-12       0.000000000000e+00       9.172684676534e-12       1.290015904453e-12      -6.934232522542e-15 
  105       3.839088383408e-10       1.137320127054e-13      -3.558548174871e-12       0.000000000000e+00       8.943734832550e-12       1.264449511634e-12      -6.872962516675e-15 
  106       3.882428892814e-10       1.155914631359e-13      -3.647239233595e-12       0.000000000000e+00       8.722461143963e-12       1.239652431140e-12      -6.812848505597e-15 
  107       3.926009834111e-10       1.174203251412e-13      -3.735621105131e-12       0.000000000000e+00       8.508433477966e-12       1.215585398948e-12      -6.753373840970e-15 
  108       3.969821487211e-10       1.192166623151e-13      -3.823620886213e-12       0.000000000000e+00       8.301137834842e-12       1.192200462784e-12      -6.693967919926e-15 
  109       4.013852477829e-10       1.209785297214e-13      -3.911164867280e-12       0.000000000000e+00       8.099973881561e-12       1.169440720956e-12      -6.634004757336e-15 
  110       4.058091691377e-10       1.227040229972e-13      -3.998179064324e-12       0.000000000000e+00       7.904390294717e-12       1.147253475157e-12      -6.572930265722e-15 
  111       4.102534408910e-10       1.243914312076e-13      -4.084590842701e-12       0.000000000000e+00       7.714315767170e-12       1.125632162361e-12      -6.510665671585e-15 
  112       4.147176859038e-10       1.260391050361e-13      -4.170327544946e-12       0.000000000000e+00       7.529778801813e-12       1.104579325507e-12      -6.447253295889e-15 
  113       4.192014285945e-10       1.276454113793e-13      -4.255316027963e-12       0.000000000000e+00       7.350773733749e-12       1.084093551366e-12      -6.382732300650e-15 
  114       4.237040914723e-10       1.292087345657e-13      -4.339482690918e-12       0.000000000000e+00       7.177259618280e-12       1.064169341209e-12      -6.317138526140e-15 
  115       4.282249916711e-10       1.307274775751e-13      -4.422753503138e-12       0.000000000000e+00       7.009159118888e-12       1.044796981467e-12      -6.250504328096e-15 
  116       4.327633374827e-10       1.322000632576e-13      -4.505054032003e-12       0.000000000000e+00       6.846357395233e-12       1.025962414390e-12      -6.182858414919e-15 
  117       4.373182248902e-10       1.336249355528e-13      -4.586309470843e-12       0.000000000000e+00       6.688700991133e-12       1.007647108715e-12      -6.114225684883e-15 
  118       4.418886341019e-10       1.350005607085e-13      -4.666444666831e-12       0.000000000000e+00       6.535996722561e-12       9.898279303217e-13      -6.044627063342e-15 
  119       4.464734260843e-10       1.363254285007e-13      -4.745384148879e-12       0.000000000000e+00       6.388010565624e-12       9.724770129000e-13      -5.974079339930e-15 
  120       4.510713390960e-10       1.375980534515e-13      -4.823052155535e-12       0.000000000000e+00       6.244466544559e-12       9.555616286078e-13      -5.902595005769e-15 
  121       4.556809852210e-10       1.388169760494e-13      -4.899372662872e-12       0.000000000000e+00       6.105045619718e-12       9.390440587355e-13      -5.830182090675e-15 
  122       4.603008469019e-10       1.399807639673e-13      -4.974269412392e-12       0.000000000000e+00       5.969384575558e-12       9.228814643667e-13      -5.756844000362e-15 
  123       4.649294600333e-10       1.410880608252e-13      -5.047666907342e-12       0.000000000000e+00       5.837154408176e-12       9.070359165668e-13      -5.682607946886e-15 
  124       4.695659944395e-10       1.421377362202e-13      -5.119493471878e-12       0.000000000000e+00       5.708308053340e-12       8.915060671858e-13      -5.607614285020e-15 
  125       4.742097338605e-10       1.431287553100e-13      -5.189678597554e-12       0.000000000000e+00       5.582859154770e-12       8.762988896512e-13      -5.532037180000e-15 
  126       4.788598933879e-10       1.440601343903e-13      -5.258152041520e-12       0.000000000000e+00       5.460804632139e-12       8.614197964316e-13      -5.456056995074e-15 
  127       4.835156174656e-10       1.449309424882e-13      -5.324843862034e-12       0.000000000000e+00       5.342124194552e-12       8.468725896326e-13      -5.379860353668e-15 
  128       4.881759778916e-10       1.457403029554e-13      -5.389684453979e-12       0.000000000000e+00       5.226779854024e-12       8.326594115914e-13      -5.303640201562e-15 
  129       4.928399718193e-10       1.464873950612e-13      -5.452604584374e-12       0.000000000000e+00       5.114715438951e-12       8.187806954727e-13      -5.227595869062e-15 
  130       4.975065197584e-10       1.471714555857e-13      -5.513535427893e-12       0.000000000000e+00       5.005856107595e-12       8.052351158638e-13      -5.151933133166e-15 
  131       5.021744635766e-10       1.477917804133e-13      -5.572408602376e-12       0.000000000000e+00       4.900107861554e-12       7.920195393701e-13      -5.076864279743e-15 
  132       5.068425645008e-10       1.483477261252e-13      -5.629156204346e-12       0.000000000000e+00       4.797357059239e-12       7.791289752100e-13      -5.002608165699e-15 
  133       5.115095011184e-10       1.488387115932e-13      -5.683710844520e-12       0.000000000000e+00       4.697469929355e-12       7.665565258108e-13      -4.929390281152e-15 
  134       5.161738673784e-10       1.492642195724e-13      -5.736005683325e-12       0.000000000000e+00       4.600292084374e-12       7.542933374035e-13      -4.857442811603e-15 
  135       5.208341705931e-10       1.496237982947e-13      -5.785974466416e-12       0.000000000000e+00       4.505648034013e-12       7.423285506187e-13      -4.787004700104e-15 
  136       5.254888294390e-10       1.499170630618e-13      -5.833551560184e-12       0.000000000000e+00       4.413340698710e-12       7.306492510812e-13      -4.718321709437e-15 
  137       5.301363096603e-10       1.501437257438e-13      -5.878672601759e-12       0.000000000000e+00       4.323193231678e-12       7.192430499187e-13      -4.651586294287e-15 
  138       5.347755512573e-10       1.503036833481e-13      -5.921276449746e-12       0.000000000000e+00       4.235180399265e-12       7.081062312369e-13      -4.586750063963e-15 
  139       5.394055819193e-10       1.503969416789e-13      -5.961303503625e-12       0.000000000000e+00       4.149309936545e-12       6.972363579897e-13      -4.523691941016e-15 
  140       5.440253821748e-10       1.504235900079e-13      -5.998695146425e-12       0.000000000000e+00       4.065581242622e-12       6.866296853060e-13      -4.462276293093e-15 
  141       5.486338842665e-10       1.503838028447e-13      -6.033393784144e-12       0.000000000000e+00       3.983985162642e-12       6.762811277770e-13      -4.402352613071e-15 
  142       5.532299710272e-10       1.502778417070e-13      -6.065342885159e-12       0.000000000000e+00       3.904503769818e-12       6.661842267444e-13      -4.343755199191e-15 
  143       5.578124747544e-10       1.501060568907e-13      -6.094487019643e-12       0.000000000000e+00       3.827110147439e-12       6.563311175884e-13      -4.286302835195e-15 
  144       5.623801760863e-10       1.498688892408e-13      -6.120771898979e-12       0.000000000000e+00       3.751768170893e-12       6.467124970154e-13      -4.229798470456e-15 
  145       5.669318028768e-10       1.495668719207e-13      -6.144144415173e-12       0.000000000000e+00       3.678432289682e-12       6.373175903460e-13      -4.174028900116e-15 
  146       5.714660290708e-10       1.492006321833e-13      -6.164552680273e-12       0.000000000000e+00       3.607047309440e-12       6.281341188026e-13      -4.118764445219e-15 
  147       5.759814735796e-10       1.487708931411e-13      -6.181946065780e-12       0.000000000000e+00       3.537548173948e-12       6.191482667979e-13      -4.063758632843e-15 
  148       5.804766991563e-10       1.482784755363e-13      -6.196275242061e-12       0.000000000000e+00       3.469859747156e-12       6.103446492220e-13      -4.008747876238e-15 
  149       5.849502112708e-10       1.477242995110e-13      -6.207492217772e-12       0.000000000000e+00       3.403896595195e-12       6.017062787309e-13      -3.953451154956e-15 
  150       5.894004569856e-10       1.471093863779e-13      -6.215550379261e-12       0.000000000000e+00       3.339562768399e-12       5.932145330342e-13      -3.897569694992e-15 
  151       5.938258238308e-10       1.464348603902e-13      -6.220404529993e-12       0.000000000000e+00       3.276751583317e-12       5.848491221829e-13      -3.840786648909e-15 
  152       5.982246386794e-10       1.457019505121e-13      -6.222010929959e-12       0.000000000000e+00       3.215345404735e-12       5.765880558574e-13      -3.782766775980e-15 
  153       6.025952903553e-10       1.449119764931e-13      -6.220327578336e-12       0.000000000000e+00       3.155239968286e-12       5.684127058264e-13      -3.723237796340e-15 
  154       6.069366126448e-10       1.440663019096e-13      -6.215315008078e-12       0.000000000000e+00       3.096420350577e-12       5.603235915765e-13      -3.662243634256e-15 
  155       6.112475349026e-10       1.431663801140e-13      -6.206935640663e-12       0.000000000000e+00       3.038891676765e-12       5.523260062139e-13      -3.599914210262e-15 
  156       6.155269610276e-10       1.422137712148e-13      -6.195153589803e-12       0.000000000000e+00       2.982655122300e-12       5.444250464396e-13      -3.536385977706e-15 
  157       6.197737689690e-10       1.412101437667e-13      -6.179934702097e-12       0.000000000000e+00       2.927707819921e-12       5.366256057875e-13      -3.471802018841e-15 
  158       6.239868102313e-10       1.401572764611e-13      -6.161246597682e-12       0.000000000000e+00       2.874042766664e-12       5.289323678609e-13      -3.406312140926e-15 
  159       6.281649093801e-10       1.390570598163e-13      -6.139058710889e-12       0.000000000000e+00       2.821648730858e-12       5.213497995704e-13      -3.340072972319e-15 
  160       6.323068635475e-10       1.379114978681e-13      -6.113342330896e-12       0.000000000000e+00       2.770510159128e-12       5.138821443711e-13      -3.273248058572e-15 
  161       6.364114419375e-10       1.367227098598e-13      -6.084070642380e-12       0.000000000000e+00       2.720607083398e-12       5.065334154999e-13      -3.206007958527e-15 
  162       6.404773853314e-10       1.354929319327e-13      -6.051218766173e-12       0.000000000000e+00       2.671915027888e-12       4.993073892125e-13      -3.138530340414e-15 
  163       6.445034055938e-10       1.342245188166e-13      -6.014763799914e-12       0.000000000000e+00       2.624404916120e-12       4.922075980213e-13      -3.071000077943e-15 
  164       6.484881851773e-10       1.329199455199e-13      -5.974684858702e-12       0.000000000000e+00       2.578042977916e-12       4.852373239323e-13      -3.003609346402e-15 
  165       6.524303766287e-10       1.315818090201e-13      -5.930963115751e-12       0.000000000000e+00       2.532790656400e-12       4.783995916826e-13      -2.936557718753e-15 
  166       6.563286020940e-10       1.302128299541e-13      -5.883581843043e-12       0.000000000000e+00       2.488604514998e-12       4.716971619776e-13      -2.870052261726e-15 
  167       6.601814528242e-10       1.288158543084e-13      -5.832526451979e-12       0.000000000000e+00       2.445436144444e-12       4.651325247283e-13      -2.804307631915e-15 
  168       6.639874886806e-10       1.273938551097e-13      -5.777784534037e-12       0.000000000000e+00       2.403232069773e-12       4.587078922889e-13      -2.739546171874e-15 
  169       6.677452376404e-10       1.259499341151e-13      -5.719345901423e-12       0.000000000000e+00       2.361933657331e-12       4.524251926938e-13      -2.675998006214e-15 
  170       6.714531953020e-10       1.244873235024e-13      -5.657202627725e-12       0.000000000000e+00       2.321477021769e-12       4.462860628951e-13      -2.613901137695e-15 
  171       6.751099225776e-10       1.230092902055e-13      -5.591348373635e-12       0.000000000000e+00       2.281805951996e-12       4.402913761243e-13      -2.553450542122e-15 
  172       6.787143489464e-10       1.215188364294e-13      -5.521776215927e-12       0.000000000000e+00       2.242912093161e-12       4.344397939126e-13      -2.494640488775e-15 
  173       6.822654936571e-10       1.200189772866e-13      -5.448480714513e-12       0.000000000000e+00       2.204797952480e-12       4.287290798157e-13      -2.437409195417e-15 
  174       6.857623697235e-10       1.185128371877e-13      -5.371458648538e-12       0.000000000000e+00       2.167464142285e-12       4.231565458230e-13      -2.381688534897e-15 
  175       6.892039838310e-10       1.170036511350e-13      -5.290709054115e-12       0.000000000000e+00       2.130909340145e-12       4.177190436942e-13      -2.327403923169e-15 
  176       6.925893362427e-10       1.154947660150e-13      -5.206233262056e-12       0.000000000000e+00       2.095130248982e-12       4.124129562961e-13      -2.274474207297e-15 
  177       6.959174207048e-10       1.139896418923e-13      -5.118034935618e-12       0.000000000000e+00       2.060121557190e-12       4.072341889389e-13      -2.222811553477e-15 
  178       6.991872243537e-10       1.124918533019e-13      -5.026120108233e-12       0.000000000000e+00       2.025875898751e-12       4.021781607126e-13      -2.172321335040e-15 
