# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   72       2.614093496058e-10       5.071204932817e-14      -8.498686578199e-13       2.165027565227e-16       2.313923059526e-11       2.741214370123e-12      -1.025249032482e-14 
   73       2.647044598092e-10       5.266068506566e-14      -9.142511629980e-13       2.225656294777e-16       2.237911117005e-11       2.664398202489e-12      -1.006814152982e-14 
   74       2.680314555995e-10       5.463839962766e-14      -9.803434340402e-13       2.287117181834e-16       2.165077418595e-11       2.590826193766e-12      -9.865880250699e-15 
   75       2.713913417625e-10       5.664383728699e-14      -1.048099715113e-12       2.349411277993e-16       2.095375753907e-11       2.520426894503e-12      -9.652434387104e-15 
   76       2.747847288494e-10       5.867556219968e-14      -1.117470038670e-12       2.412539808894e-16       2.028706838038e-11       2.453070712705e-12      -9.435279813383e-15 
   77       2.782118095581e-10       6.073205717819e-14      -1.188400147209e-12       2.476504181262e-16       1.964915855549e-11       2.388567248579e-12      -9.222664706162e-15 
   78       2.816723351149e-10       6.281172246463e-14      -1.260831415036e-12       2.541305989945e-16       1.903790004440e-11       2.326662629288e-12      -9.023633871927e-15 
   79       2.851655916552e-10       6.491287450395e-14      -1.334700770026e-12       2.606947024954e-16       1.845056040124e-11       2.267036843696e-12      -8.848053074594e-15 
   80       2.886908602580e-10       6.703379951407e-14      -1.409946160780e-12       2.673429211712e-16       1.788447994321e-11       2.209382718135e-12      -8.704287541176e-15 
   81       2.922489410139e-10       6.917292760914e-14      -1.486524223672e-12       2.740754404371e-16       1.733929278769e-11       2.153664502409e-12      -8.591719659234e-15 
   82       2.958408517585e-10       7.132868681762e-14      -1.564395555506e-12       2.808924569285e-16       1.681504850464e-11       2.099899536188e-12      -8.506970184008e-15 
   83       2.994673534932e-10       7.349945076245e-14      -1.643519464709e-12       2.877941854321e-16       1.631153324013e-11       2.048079461069e-12      -8.446109827726e-15 
   84       3.031289357228e-10       7.568353844897e-14      -1.723853995777e-12       2.947808594660e-16       1.582825815151e-11       1.998169067197e-12      -8.404640146027e-15 
   85       3.068258017936e-10       7.787921405296e-14      -1.805355953739e-12       3.018527318604e-16       1.536444784248e-11       1.950105139881e-12      -8.377474424399e-15 
   86       3.105578542311e-10       8.008468670851e-14      -1.887980928598e-12       3.090100753374e-16       1.491902879821e-11       1.903795306216e-12      -8.358918564601e-15 
   87       3.143246800781e-10       8.229811029606e-14      -1.971683319794e-12       3.162531830913e-16       1.449061782046e-11       1.859116881704e-12      -8.342651971099e-15 
   88       3.181255362327e-10       8.451758323032e-14      -2.056416360653e-12       3.235823693688e-16       1.407751046267e-11       1.815915716869e-12      -8.321708437494e-15 
   89       3.219596743210e-10       8.674117516245e-14      -2.142130688627e-12       3.309979655778e-16       1.367808604515e-11       1.774044203157e-12      -8.289971424038e-15 
   90       3.258274056812e-10       8.896701234912e-14      -2.228769745674e-12       3.385003066477e-16       1.329212072132e-11       1.733484637251e-12      -8.246970367423e-15 
   91       3.297291772048e-10       9.119320534672e-14      -2.316273698044e-12       3.460897435889e-16       1.291966003977e-11       1.694243173633e-12      -8.193805040963e-15 
   92       3.336652372315e-10       9.341782347778e-14      -2.404580828892e-12       3.537666482792e-16       1.256061545091e-11       1.656311829215e-12      -8.131701665584e-15 
   93       3.376356259736e-10       9.563889502215e-14      -2.493627540945e-12       3.615314139775e-16       1.221475898292e-11       1.619667916613e-12      -8.062016483766e-15 
   94       3.416401659413e-10       9.785440740817e-14      -2.583348359166e-12       3.693844558371e-16       1.188171791779e-11       1.584273477427e-12      -7.986239333475e-15 
   95       3.456784523666e-10       1.000623074039e-13      -2.673675933429e-12       3.773262114186e-16       1.156096946731e-11       1.550074715513e-12      -7.905997222104e-15 
   96       3.497498436281e-10       1.022605013080e-13      -2.764541041176e-12       3.853571412034e-16       1.125183544910e-11       1.517001430259e-12      -7.823057900405e-15 
   97       3.538534516755e-10       1.044468551416e-13      -2.855872590095e-12       3.934777291066e-16       1.095347696257e-11       1.484966449860e-12      -7.739333436432e-15 
   98       3.579881324547e-10       1.066191948385e-13      -2.947597620778e-12       4.016884829908e-16       1.066488906500e-11       1.453865064596e-12      -7.656883789472e-15 
   99       3.621527894097e-10       1.087753559964e-13      -3.039642789302e-12       4.099899353415e-16       1.038513056535e-11       1.423599928377e-12      -7.577503957874e-15 
  100       3.663473537405e-10       1.109133407548e-13      -3.131939048786e-12       4.183826442957e-16       1.011406205286e-11       1.394161012934e-12      -7.501410973463e-15 
  101       3.705719258486e-10       1.130311835957e-13      -3.224417638975e-12       4.268671937136e-16       9.851702999758e-12       1.365555978332e-12      -7.428376705311e-15 
  102       3.748264689375e-10       1.151269045490e-13      -3.317008685836e-12       4.354441935369e-16       9.598003526597e-12       1.337785460264e-12      -7.358126239280e-15 
  103       3.791108032330e-10       1.171985099835e-13      -3.409641222162e-12       4.441142803043e-16       9.352841928124e-12       1.310842812033e-12      -7.290336404367e-15 
  104       3.834246002021e-10       1.192439933999e-13      -3.502243208177e-12       4.528781176668e-16       9.116022199220e-12       1.284713846533e-12      -7.224634299055e-15 
  105       3.877673767725e-10       1.212613362219e-13      -3.594741552145e-12       4.617363969026e-16       8.887271560820e-12       1.259376578231e-12      -7.160595817657e-15 
  106       3.921384895524e-10       1.232485085883e-13      -3.687062130973e-12       4.706898374325e-16       8.666237985832e-12       1.234800965149e-12      -7.097744176667e-15 
  107       3.965371290498e-10       1.252034701450e-13      -3.779129810816e-12       4.797391873351e-16       8.452487725062e-12       1.210948650845e-12      -7.035548441105e-15 
  108       4.009623138919e-10       1.271241708369e-13      -3.870868467684e-12       4.888852238620e-16       8.245502833131e-12       1.187772706397e-12      -6.973422050866e-15 
  109       4.054128850445e-10       1.290085516995e-13      -3.962201008047e-12       4.981287539528e-16       8.044678694398e-12       1.165217372381e-12      -6.910721347067e-15 
  110       4.098877098706e-10       1.308545963957e-13      -4.053049996105e-12       5.074705897301e-16       7.849460014697e-12       1.143230958120e-12      -6.846876550379e-15 
  111       4.143863363873e-10       1.326604916219e-13      -4.143339582621e-12       5.169114703145e-16       7.659773885191e-12       1.121806969239e-12      -6.781806909063e-15 
  112       4.189084123114e-10       1.344244888079e-13      -4.232993862648e-12       5.264521309210e-16       7.475647769066e-12       1.100947785168e-12      -6.715556170208e-15 
  113       4.234534790292e-10       1.361448564831e-13      -4.321936317193e-12       5.360933272513e-16       7.297074889558e-12       1.080651845147e-12      -6.648164707176e-15 
  114       4.280209678788e-10       1.378198815671e-13      -4.410089839788e-12       5.458358357633e-16       7.124013116720e-12       1.060913519522e-12      -6.579669347695e-15 
  115       4.326101964315e-10       1.394478706604e-13      -4.497376763054e-12       5.556804539400e-16       6.956383854185e-12       1.041722981033e-12      -6.510103201943e-15 
  116       4.372203647738e-10       1.410271513349e-13      -4.583718885271e-12       5.656280005591e-16       6.794070925932e-12       1.023066076106e-12      -6.439495490637e-15 
  117       4.418505517890e-10       1.425560734244e-13      -4.669037496946e-12       5.756793159621e-16       6.636919463048e-12       1.004924196146e-12      -6.367871373117e-15 
  118       4.464997114393e-10       1.440330103158e-13      -4.753253407382e-12       5.858352623238e-16       6.484734790495e-12       9.872741488257e-13      -6.295251775436e-15 
  119       4.511666690469e-10       1.454563602387e-13      -4.836286971240e-12       5.960967239214e-16       6.337281313876e-12       9.700880293811e-13      -6.221653218447e-15 
  120       4.558501175765e-10       1.468245475571e-13      -4.918058115117e-12       6.064646074040e-16       6.194281406195e-12       9.533330918986e-13      -6.147087645885e-15 
  121       4.605486139166e-10       1.481360240592e-13      -4.998486364104e-12       6.169398420616e-16       6.055414294626e-12       9.369716206093e-13      -6.071562252463e-15 
  122       4.652605751617e-10       1.493892702484e-13      -5.077490868358e-12       6.275233800948e-16       5.920314947276e-12       9.209608011790e-13      -5.995079311950e-15 
  123       4.699844726041e-10       1.505828469411e-13      -5.154991570744e-12       6.382161642538e-16       5.788652685359e-12       9.052627191923e-13      -5.917666020799e-15 
  124       4.747194468673e-10       1.517155540240e-13      -5.230912805050e-12       6.490190259744e-16       5.660379616966e-12       8.898759303775e-13      -5.839468277298e-15 
  125       4.794647567620e-10       1.527862924524e-13      -5.305180163134e-12       6.599327759926e-16       5.535508778749e-12       8.748072915550e-13      -5.760667402126e-15 
  126       4.842195857651e-10       1.537940172454e-13      -5.377719426057e-12       6.709582359391e-16       5.414036485879e-12       8.600621097717e-13      -5.681451151371e-15 
  127       4.889830398569e-10       1.547377391724e-13      -5.448456599628e-12       6.820962383517e-16       5.295941846076e-12       8.456440932711e-13      -5.602013780769e-15 
  128       4.937541453582e-10       1.556165264393e-13      -5.517317949950e-12       6.933476266879e-16       5.181186273635e-12       8.315553024641e-13      -5.522556109953e-15 
  129       4.985318467676e-10       1.564295063753e-13      -5.584230038965e-12       7.047132553376e-16       5.069713003459e-12       8.177961008992e-13      -5.443285586695e-15 
  130       5.033150045992e-10       1.571758671190e-13      -5.649119760002e-12       7.161939896355e-16       4.961446605087e-12       8.043651062329e-13      -5.364416351149e-15 
  131       5.081023932197e-10       1.578548593048e-13      -5.711914373318e-12       7.277907058737e-16       4.856292496727e-12       7.912591411998e-13      -5.286169300094e-15 
  132       5.128926986856e-10       1.584657977497e-13      -5.772541541649e-12       7.395042913143e-16       4.754136459283e-12       7.784731845835e-13      -5.208772151181e-15 
  133       5.176845165808e-10       1.590080631391e-13      -5.830929365750e-12       7.513356442019e-16       4.654844150384e-12       7.660003221868e-13      -5.132459507175e-15 
  134       5.224763498534e-10       1.594811037139e-13      -5.887006419947e-12       7.632856737765e-16       4.558260618420e-12       7.538316978017e-13      -5.057472920200e-15 
  135       5.272666066538e-10       1.598844369564e-13      -5.940701787676e-12       7.753553002856e-16       4.464209816563e-12       7.419564641804e-13      -4.984060955978e-15 
  136       5.320535981714e-10       1.602176512768e-13      -5.991945097034e-12       7.875454549970e-16       4.372494116804e-12       7.303617340054e-13      -4.912479258081e-15 
  137       5.368356863907e-10       1.604804364137e-13      -6.040667355070e-12       7.998570425446e-16       4.282936160180e-12       7.190351635811e-13      -4.842928100153e-15 
  138       5.416117491933e-10       1.606726746145e-13      -6.086803472869e-12       8.122908235405e-16       4.195510323780e-12       7.079731094409e-13      -4.775357613432e-15 
  139       5.463807595077e-10       1.607943621316e-13      -6.130290070377e-12       8.248475197833e-16       4.110223999751e-12       6.971732267460e-13      -4.709642432318e-15 
  140       5.511416385094e-10       1.608455832065e-13      -6.171064741331e-12       8.375278506100e-16       4.027076264497e-12       6.866318802777e-13      -4.645642068524e-15 
  141       5.558932544096e-10       1.608265119384e-13      -6.209066093877e-12       8.503325326698e-16       3.946057661430e-12       6.763441121177e-13      -4.583200578548e-15 
  142       5.606344212443e-10       1.607374141529e-13      -6.244233791186e-12       8.632622796977e-16       3.867149983713e-12       6.663036093293e-13      -4.522146231137e-15 
  143       5.653638976629e-10       1.605786492709e-13      -6.276508592065e-12       8.763178022877e-16       3.790326057005e-12       6.565026716375e-13      -4.462291174759e-15 
  144       5.700803857172e-10       1.603506721767e-13      -6.305832391580e-12       8.894998076667e-16       3.715549522209e-12       6.469321791105e-13      -4.403431105068e-15 
  145       5.747825296505e-10       1.600540350874e-13      -6.332148261662e-12       9.028089994674e-16       3.642774618219e-12       6.375815598400e-13      -4.345344932375e-15 
  146       5.794689146862e-10       1.596893894211e-13      -6.355400491732e-12       9.162460775024e-16       3.571945964660e-12       6.284387576222e-13      -4.287794449113e-15 
  147       5.841380658167e-10       1.592574876655e-13      -6.375534629309e-12       9.298117375374e-16       3.502998344641e-12       6.194901996385e-13      -4.230523997307e-15 
  148       5.887884465925e-10       1.587591852468e-13      -6.392497520629e-12       9.435066710647e-16       3.435856487497e-12       6.107207641362e-13      -4.173260136044e-15 
  149       5.934184579109e-10       1.581954423986e-13      -6.406237351259e-12       9.573315650767e-16       3.370434851534e-12       6.021137481096e-13      -4.115711308935e-15 
  150       5.980264368049e-10       1.575673260298e-13      -6.416703686716e-12       9.712871018394e-16       3.306637406778e-12       5.936508349803e-13      -4.057567511591e-15 
  151       6.026106552322e-10       1.568760115941e-13      -6.423847513076e-12       9.853739586660e-16       3.244357417718e-12       5.853120622782e-13      -3.998499959085e-15 
  152       6.071693188638e-10       1.561227849582e-13      -6.427621277594e-12       9.995928076901e-16       3.183477226055e-12       5.770757893223e-13      -3.938160753423e-15 
  153       6.117006990884e-10       1.553090266176e-13      -6.427979356475e-12       1.013944265249e-15       3.123892535065e-12       5.689236932996e-13      -3.876267327950e-15 
  154       6.162035453767e-10       1.544361587613e-13      -6.424879421627e-12       1.028428735218e-15       3.065588259471e-12       5.608563479843e-13      -3.812865311191e-15 
  155       6.206767091103e-10       1.535056968270e-13      -6.418281278955e-12       1.043046550616e-15       3.008569343437e-12       5.528790379796e-13      -3.748089572537e-15 
  156       6.251190132825e-10       1.525192684766e-13      -6.408146495065e-12       1.057798022207e-15       2.952836800804e-12       5.449968537905e-13      -3.682081739341e-15 
  157       6.295292519657e-10       1.514786153743e-13      -6.394438440044e-12       1.072683438020e-15       2.898387622617e-12       5.372146851140e-13      -3.614990296147e-15 
  158       6.339061897790e-10       1.503855949658e-13      -6.377122330257e-12       1.087703062864e-15       2.845214684664e-12       5.295372141292e-13      -3.546970683930e-15 
  159       6.382485613551e-10       1.492421822565e-13      -6.356165271139e-12       1.102857137846e-15       2.793306655000e-12       5.219689087875e-13      -3.478185399319e-15 
  160       6.425550708081e-10       1.480504715911e-13      -6.331536299981e-12       1.118145879886e-15       2.742647901483e-12       5.145140161028e-13      -3.408804093837e-15 
  161       6.468243912004e-10       1.468126784316e-13      -6.303206428724e-12       1.133569481233e-15       2.693218399304e-12       5.071765554413e-13      -3.339003673132e-15 
  162       6.510551640104e-10       1.455311411364e-13      -6.271148686751e-12       1.149128108988e-15       2.644993638517e-12       4.999603118122e-13      -3.268968396206e-15 
  163       6.552459985997e-10       1.442083227390e-13      -6.235338163673e-12       1.164821904613e-15       2.597944531571e-12       4.928688291573e-13      -3.198889974652e-15 
  164       6.593954716804e-10       1.428468127269e-13      -6.195752052128e-12       1.180650983453e-15       2.552037320844e-12       4.859054036414e-13      -3.128967671882e-15 
  165       6.635021267824e-10       1.414493288201e-13      -6.152369690561e-12       1.196615434252e-15       2.507233486168e-12       4.790730769425e-13      -3.059408402366e-15 
  166       6.675644737209e-10       1.400187187502e-13      -6.105172606028e-12       1.212715318666e-15       2.463489652369e-12       4.723746295416e-13      -2.990426830856e-15 
  167       6.715809880638e-10       1.385579620388e-13      -6.054144556973e-12       1.228950670787e-15       2.420757496790e-12       4.658125740132e-13      -2.922245471626e-15 
  168       6.755501105986e-10       1.370701717764e-13      -5.999271576032e-12       1.245321496653e-15       2.378983656826e-12       4.593891483153e-13      -2.855094787701e-15 
  169       6.794702468003e-10       1.355585964014e-13      -5.940542012812e-12       1.261827773769e-15       2.338109637458e-12       4.531063090795e-13      -2.789213290090e-15 
  170       6.833397662982e-10       1.340266214785e-13      -5.877946576693e-12       1.278469450623e-15       2.298071718778e-12       4.469657249011e-13      -2.724847637018e-15 
  171       6.871571105722e-10       1.324776669503e-13      -5.811477743797e-12       1.295246415184e-15       2.258813829654e-12       4.409683034971e-13      -2.662199894257e-15 
  172       6.909211272310e-10       1.309148655527e-13      -5.741127832852e-12       1.312158398474e-15       2.220327566846e-12       4.351127429846e-13      -2.601264173664e-15 
  173       6.946307627151e-10       1.293413608693e-13      -5.666890850144e-12       1.329205061992e-15       2.182615351070e-12       4.293968463861e-13      -2.541976500118e-15 
  174       6.982849564872e-10       1.277604107869e-13      -5.588763150787e-12       1.346386027404e-15       2.145677721958e-12       4.238179683421e-13      -2.484266308863e-15 
  175       7.018826409408e-10       1.261753888480e-13      -5.506743478915e-12       1.363700875934e-15       2.109513298493e-12       4.183730064986e-13      -2.428056329153e-15 
  176       7.054227413091e-10       1.245897856033e-13      -5.420833007883e-12       1.381149147751e-15       2.074118739437e-12       4.130583928963e-13      -2.373262467906e-15 
  177       7.089041755743e-10       1.230072099635e-13      -5.331035380461e-12       1.398730341364e-15       2.039488703768e-12       4.078700853581e-13      -2.319793693354e-15 
