# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 4000, i.e. number of multipoles equal to 3999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   22       1.281543888120e-10       1.011796847080e-15       1.997740287983e-13       2.120790200786e-17       2.693759171209e-10       2.585558800523e-11      -5.762192434459e-15 
   23       1.301633913728e-10       1.185817189687e-15       2.106182948083e-13       2.315496675656e-17       2.489010837523e-10       2.399415601845e-11      -1.081366809186e-14 
   24       1.322223863800e-10       1.379119903007e-15       2.210609189987e-13       2.518891776651e-17       2.305517302317e-10       2.232977541950e-11      -1.471986831021e-14 
   25       1.343257881901e-10       1.591951137208e-15       2.307909331202e-13       2.730987194485e-17       2.140798276607e-10       2.083935397691e-11      -1.666305845837e-14 
   26       1.364552453046e-10       1.824721825194e-15       2.395409905448e-13       2.951794162805e-17       1.991638704999e-10       1.948459477540e-11      -1.631561308582e-14 
   27       1.386203923963e-10       2.079126492917e-15       2.472397565361e-13       3.181324799239e-17       1.857270165944e-10       1.825621010198e-11      -1.420282082072e-14 
   28       1.408241967770e-10       2.357498721670e-15       2.539010405870e-13       3.419591161211e-17       1.736069311149e-10       1.713913459043e-11      -1.135093052449e-14 
   29       1.430559997910e-10       2.662195273141e-15       2.595700808099e-13       3.666605269909e-17       1.625099430096e-10       1.610718496254e-11      -8.903755108912e-15 
   30       1.453224104633e-10       2.994344712437e-15       2.642955865488e-13       3.922380603577e-17       1.523751639211e-10       1.515918881901e-11      -7.254877216928e-15 
   31       1.476250135052e-10       3.354592818778e-15       2.681512472593e-13       4.186931287320e-17       1.431276009919e-10       1.429484542331e-11      -6.582698682202e-15 
   32       1.499555918060e-10       3.743530796040e-15       2.712044159085e-13       4.460271896506e-17       1.346212451740e-10       1.350671919911e-11      -6.970827170339e-15 
   33       1.523136218479e-10       4.162138172343e-15       2.733727375054e-13       4.742417862409e-17       1.268099497621e-10       1.278818694137e-11      -8.059248201454e-15 
   34       1.546927636304e-10       4.611492646343e-15       2.745132604949e-13       5.033385342995e-17       1.196247292885e-10       1.212695239266e-11      -9.249634115508e-15 
   35       1.570817744237e-10       5.092634374552e-15       2.744736870325e-13       5.333190814404e-17       1.129588650817e-10       1.150718160174e-11      -9.940519313581e-15 
   36       1.594879009521e-10       5.606503262634e-15       2.731477910235e-13       5.641849752558e-17       1.067951655146e-10       1.092678668586e-11      -1.006753838100e-14 
   37       1.619201044646e-10       6.153974095275e-15       2.704373832031e-13       5.959377586836e-17       1.011144063471e-10       1.038530766816e-11      -9.746578536753e-15 
   38       1.643820294826e-10       6.735867932531e-15       2.662369458900e-13       6.285790102596e-17       9.585685206336e-11       9.878926588682e-12      -9.134545740760e-15 
   39       1.668729964470e-10       7.352945896754e-15       2.604588058852e-13       6.621102554668e-17       9.094382276717e-11       9.402279850214e-12      -8.408388170066e-15 
   40       1.693929786061e-10       8.005897918851e-15       2.531202887150e-13       6.965326542514e-17       8.636033397204e-11       8.955416040623e-12      -7.686204886362e-15 
   41       1.719382265362e-10       8.695343316702e-15       2.442853815578e-13       7.318472139495e-17       8.209437751763e-11       8.538675570405e-12      -7.084300275015e-15 
   42       1.744992450588e-10       9.421828397436e-15       2.340429915394e-13       7.680548700574e-17       7.811226148245e-11       8.150608330879e-12      -6.740044102403e-15 
   43       1.770653871106e-10       1.018587363806e-14       2.224732351381e-13       8.051563799401e-17       7.437108303198e-11       7.788684130412e-12      -6.769454290394e-15 
   44       1.796416095715e-10       1.098814294165e-14       2.095303581100e-13       8.431519713536e-17       7.086511169242e-11       7.452063763781e-12      -7.121306997871e-15 
   45       1.822360436431e-10       1.182931994480e-14       1.951257198743e-13       8.820415793490e-17       6.759079667019e-11       7.139425112951e-12      -7.679553498829e-15 
   46       1.848551203833e-10       1.271006015996e-14       1.791589877663e-13       9.218249308634e-17       6.453283973873e-11       6.848069338151e-12      -8.301458569406e-15 
   47       1.875033626612e-10       1.363098995681e-14       1.615173432701e-13       9.625015352356e-17       6.166327921113e-11       6.573817712939e-12      -8.816037453951e-15 
   48       1.901833054168e-10       1.459263619220e-14       1.420971238946e-13       1.004070654664e-16       5.895010248831e-11       6.312217377188e-12      -9.070820420470e-15 
   49       1.928957153008e-10       1.559519401969e-14       1.208778148919e-13       1.046531227858e-16       5.638809195059e-11       6.062801231857e-12      -9.091381691295e-15 
   50       1.956390755037e-10       1.663869187833e-14       9.786755111467e-14       1.089881908573e-16       5.397510030729e-11       5.825851607464e-12      -8.964094296818e-15 
   51       1.984092663165e-10       1.772305068500e-14       7.308284468221e-14       1.134121073534e-16       5.170286188580e-11       5.601160700196e-12      -8.792609159978e-15 
   52       2.011993636321e-10       1.884807927746e-14       4.654893588713e-14       1.179246811935e-16       4.955656275596e-11       5.387994188504e-12      -8.698757755663e-15 
   53       2.040023641021e-10       2.001358605513e-14       1.828668624019e-14       1.225257098721e-16       4.751949466255e-11       5.185407021661e-12      -8.791464027293e-15 
   54       2.068206471250e-10       2.121975809372e-14      -1.173150696197e-14       1.272150390961e-16       4.558941130847e-11       4.993369868315e-12      -9.062017235027e-15 
   55       2.096585947572e-10       2.246687157516e-14      -4.354834987721e-14       1.319925166513e-16       4.376562876114e-11       4.811868915062e-12      -9.463442474919e-15 
   56       2.125198010127e-10       2.375518443114e-14      -7.720939509295e-14       1.368579750918e-16       4.204409795210e-11       4.640557917914e-12      -9.939705421073e-15 
   57       2.154069930755e-10       2.508493665822e-14      -1.127632549898e-13       1.418112314595e-16       4.041718795896e-11       4.478736585020e-12      -1.042527365411e-14 
   58       2.183219525112e-10       2.645635063294e-14      -1.502618151051e-13       1.468520870042e-16       3.887346928736e-11       4.325328959379e-12      -1.084467798966e-14 
   59       2.212658226966e-10       2.786950312536e-14      -1.897458715777e-13       1.519803564217e-16       3.740086069612e-11       4.179174683716e-12      -1.113044879967e-14 
   60       2.242402934204e-10       2.932390591597e-14      -2.311976639638e-13       1.571959641340e-16       3.599741525620e-11       4.040030879073e-12      -1.128278536858e-14 
   61       2.272465526241e-10       3.081882816937e-14      -2.745776766267e-13       1.624988699128e-16       3.466266056905e-11       3.907765140276e-12      -1.132299287510e-14 
   62       2.302848600191e-10       3.235341222081e-14      -3.198379704282e-13       1.678890420332e-16       3.339435485966e-11       3.782052324716e-12      -1.127650622719e-14 
   63       2.333544813902e-10       3.392666954211e-14      -3.669219019924e-13       1.733664579936e-16       3.218838427695e-11       3.662363541243e-12      -1.117307427156e-14 
   64       2.364536229000e-10       3.553747670758e-14      -4.157638429714e-13       1.789311052366e-16       3.103866019406e-11       3.547955139055e-12      -1.104694400331e-14 
   65       2.395803677815e-10       3.718470740848e-14      -4.663039456791e-13       1.845829935604e-16       2.993879952698e-11       3.438073335450e-12      -1.092932061798e-14 
   66       2.427358645486e-10       3.886767005353e-14      -5.185367051874e-13       1.903221937899e-16       2.888780998615e-11       3.332643201621e-12      -1.082347791756e-14 
   67       2.459216985512e-10       4.058575590717e-14      -5.724722103897e-13       1.961488086076e-16       2.788542883528e-11       3.231706339903e-12      -1.072469043607e-14 
   68       2.491389122129e-10       4.233831099438e-14      -6.281221426596e-13       2.020629626132e-16       2.693039427863e-11       3.135213234149e-12      -1.062746121649e-14 
   69       2.523879673743e-10       4.412463587216e-14      -6.854999159928e-13       2.080648033712e-16       2.602039263601e-11       3.043018270484e-12      -1.052548996004e-14 
   70       2.556687076359e-10       4.594398540100e-14      -7.446208171494e-13       2.141545024583e-16       2.515200551778e-11       2.954874758053e-12      -1.041164117542e-14 
   71       2.589803207008e-10       4.779556851633e-14      -8.055021457962e-13       2.203322565107e-16       2.432065699986e-11       2.870429949769e-12      -1.027791232800e-14 
   72       2.623219312628e-10       4.967850150055e-14      -8.681536101159e-13       2.265982637674e-16       2.352179079449e-11       2.789320169997e-12      -1.011784603192e-14 
   73       2.656945951042e-10       5.159165792281e-14      -9.325460678984e-13       2.329526461572e-16       2.275478074514e-11       2.711488402093e-12      -9.934373448363e-15 
   74       2.690996214944e-10       5.353378934806e-14      -9.986370106261e-13       2.393955140795e-16       2.201967898263e-11       2.636918947320e-12      -9.733425877479e-15 
   75       2.725379536953e-10       5.550356801616e-14      -1.066379695433e-12       2.459269900638e-16       2.131602811551e-11       2.565540071426e-12      -9.521647655036e-15 
   76       2.760101456998e-10       5.749958555168e-14      -1.135723062767e-12       2.525472092575e-16       2.064283648705e-11       2.497221310942e-12      -9.306420101708e-15 
   77       2.795163389711e-10       5.952035167377e-14      -1.206611654056e-12       2.592563199141e-16       1.999855343243e-11       2.431770779472e-12      -9.095885472380e-15 
   78       2.830562391814e-10       6.156429290598e-14      -1.278985529371e-12       2.660544838811e-16       1.938104453576e-11       2.368932473995e-12      -8.898970905447e-15 
   79       2.866290929509e-10       6.362975128611e-14      -1.352780185093e-12       2.729418770882e-16       1.878756688721e-11       2.308383581157e-12      -8.725412372116e-15 
   80       2.902341434310e-10       6.571504177782e-14      -1.427932374257e-12       2.799186723834e-16       1.821545041038e-11       2.249814506461e-12      -8.583461416884e-15 
   81       2.938721393440e-10       6.781863882626e-14      -1.504398912813e-12       2.869849835346e-16       1.766433254430e-11       2.193190893834e-12      -8.472494038606e-15 
   82       2.975440467758e-10       6.993901999731e-14      -1.582141004363e-12       2.941409123485e-16       1.713426829818e-11       2.138532405598e-12      -8.389155933101e-15 
   83       3.012505794372e-10       7.207460995339e-14      -1.661118654118e-12       3.013865656172e-16       1.662504716337e-11       2.085832897334e-12      -8.329547025122e-15 
   84       3.049921842702e-10       7.422378025043e-14      -1.741290695869e-12       3.087220552794e-16       1.613618144578e-11       2.035059256074e-12      -8.289202506387e-15 
   85       3.087690270545e-10       7.638484913471e-14      -1.822614818964e-12       3.161474985816e-16       1.566689459841e-11       1.986150238509e-12      -8.263073873595e-15 
   86       3.125809780140e-10       7.855608133982e-14      -1.905047595276e-12       3.236630182393e-16       1.521610955379e-11       1.939015309184e-12      -8.245509966464e-15 
   87       3.164275974234e-10       8.073568788353e-14      -1.988544506182e-12       3.312687425979e-16       1.478243705643e-11       1.893533478704e-12      -8.230238005747e-15 
   88       3.203081212141e-10       8.292182586472e-14      -2.073059969532e-12       3.389648057942e-16       1.436416399532e-11       1.849552141932e-12      -8.210344631263e-15 
   89       3.242217800384e-10       8.511262275123e-14      -2.158545769544e-12       3.467513885983e-16       1.395966141665e-11       1.806924910603e-12      -8.179759613565e-15 
   90       3.281688451940e-10       8.730625405246e-14      -2.244946005410e-12       3.546288479309e-16       1.356870734512e-11       1.765634445002e-12      -8.138015056475e-15 
   91       3.321497210155e-10       8.950087751355e-14      -2.332201396302e-12       3.625976080546e-16       1.319135093925e-11       1.725686839707e-12      -8.086201295823e-15 
   92       3.361646167559e-10       9.169460987067e-14      -2.420250810914e-12       3.706581224612e-16       1.282750597859e-11       1.687073774917e-12      -8.025534186086e-15 
   93       3.402135371893e-10       9.388552701479e-14      -2.509031270509e-12       3.788108746427e-16       1.247694548353e-11       1.649771938833e-12      -7.957358650380e-15 
   94       3.442962732125e-10       9.607166415549e-14      -2.598477951968e-12       3.870563788614e-16       1.213929633513e-11       1.613742450049e-12      -7.883152230449e-15 
   95       3.484123924472e-10       9.825101598481e-14      -2.688524190834e-12       3.953951809208e-16       1.181403389490e-11       1.578930279934e-12      -7.804528636660e-15 
   96       3.525612298421e-10       1.004215368410e-13      -2.779101484364e-12       4.038278589364e-16       1.150047662468e-11       1.545263675025e-12      -7.723241297989e-15 
   97       3.567418782749e-10       1.025811408725e-13      -2.870139494569e-12       4.123550241057e-16       1.119778070638e-11       1.512653579411e-12      -7.641186912013e-15 
   98       3.609531791545e-10       1.047277022014e-13      -2.961566051266e-12       4.209773214794e-16       1.090493466182e-11       1.480993057118e-12      -7.560408994901e-15 
   99       3.651940221503e-10       1.068591034821e-13      -3.053308631290e-12       4.296954192903e-16       1.062099119447e-11       1.450182689076e-12      -7.482688001012e-15 
  100       3.694643131371e-10       1.089733890698e-13      -3.145299028619e-12       4.385099735516e-16       1.034581181383e-11       1.420212117146e-12      -7.408237764666e-15 
  101       3.737641265307e-10       1.110686339520e-13      -3.237469354467e-12       4.474216598522e-16       1.007941817651e-11       1.391089030803e-12      -7.336830156434e-15 
  102       3.780934028119e-10       1.131428980307e-13      -3.329750640809e-12       4.564311849750e-16       9.821761800581e-12       1.362813963522e-12      -7.268190598555e-15 
  103       3.824519428758e-10       1.151942268726e-13      -3.422072861319e-12       4.655392875291e-16       9.572721560781e-12       1.335380030012e-12      -7.201996603646e-15 
  104       3.868394023807e-10       1.172206524594e-13      -3.514364952311e-12       4.747467385810e-16       9.332101183726e-12       1.308772663440e-12      -7.137876313416e-15 
  105       3.912552860973e-10       1.192201939388e-13      -3.606554833677e-12       4.840543422871e-16       9.099626743164e-12       1.282969352667e-12      -7.075407037378e-15 
  106       3.956989422576e-10       1.211908583741e-13      -3.698569429830e-12       4.934629365253e-16       8.874944155200e-12       1.257939379477e-12      -7.014113791562e-15 
  107       4.001695569040e-10       1.231306414953e-13      -3.790334690641e-12       5.029733935272e-16       8.657616673520e-12       1.233643555804e-12      -6.953467837233e-15 
  108       4.046661482384e-10       1.250375284491e-13      -3.881775612378e-12       5.125866205097e-16       8.447122384634e-12       1.210033960965e-12      -6.892885219595e-15 
  109       4.091875609715e-10       1.269094945494e-13      -3.972816258652e-12       5.223035603072e-16       8.242851703094e-12       1.187053678891e-12      -6.831725306514e-15 
  110       4.137326660896e-10       1.287445559122e-13      -4.063380350623e-12       5.321251296334e-16       8.044244814053e-12       1.164649982357e-12      -6.769420871159e-15 
  111       4.183010013391e-10       1.305409271147e-13      -4.153393078582e-12       5.420520235317e-16       7.851229366424e-12       1.142816367150e-12      -6.705890396194e-15 
  112       4.228922025160e-10       1.322968852113e-13      -4.242779562480e-12       5.520848869650e-16       7.663834368037e-12       1.121555430633e-12      -6.641176046354e-15 
  113       4.275058017849e-10       1.340107228794e-13      -4.331464329611e-12       5.622243749671e-16       7.482054129181e-12       1.100865776506e-12      -6.575316674818e-15 
  114       4.321412240465e-10       1.356807496598e-13      -4.419371341145e-12       5.724711526616e-16       7.305847133235e-12       1.080741884194e-12      -6.508347654733e-15 
  115       4.367977833059e-10       1.373052931980e-13      -4.506424018665e-12       5.828258952810e-16       7.135134907305e-12       1.061173978234e-12      -6.440300710744e-15 
  116       4.414746790401e-10       1.388827004842e-13      -4.592545270698e-12       5.932892881856e-16       6.969800892859e-12       1.042147897660e-12      -6.371203750522e-15 
  117       4.461709925660e-10       1.404113390944e-13      -4.677657519254e-12       6.038620268826e-16       6.809689316357e-12       1.023644965393e-12      -6.301080696291e-15 
  118       4.508856834086e-10       1.418895984309e-13      -4.761682726359e-12       6.145448170447e-16       6.654604059891e-12       1.005641857630e-12      -6.229951316357e-15 
  119       4.556175856686e-10       1.433158909631e-13      -4.844542420586e-12       6.253383745292e-16       6.504307531817e-12       9.881104732286e-13      -6.157831056639e-15 
  120       4.603654043905e-10       1.446886534680e-13      -4.926157723596e-12       6.362434253972e-16       6.358519537387e-12       9.710178030943e-13      -6.084730872192e-15 
  121       4.651277119304e-10       1.460063482710e-13      -5.006449376668e-12       6.472607059322e-16       6.216916149389e-12       9.543257995704e-13      -6.010657058738e-15 
  122       4.699029443240e-10       1.472674644867e-13      -5.085337767238e-12       6.583909626592e-16       6.079128578774e-12       9.379912458238e-13      -5.935611084195e-15 
  123       4.746895910545e-10       1.484705689224e-13      -5.162744039087e-12       6.696349783028e-16       5.944822778221e-12       9.219758767614e-13      -5.859619514456e-15 
  124       4.794867967775e-10       1.496144627682e-13      -5.238593510820e-12       6.809936529978e-16       5.813951013371e-12       9.062783365347e-13      -5.782828042378e-15 
  125       4.842938222007e-10       1.506980453301e-13      -5.312812701949e-12       6.924679324874e-16       5.686527198767e-12       8.909056633195e-13      -5.705417993823e-15 
  126       4.891098547860e-10       1.517202675936e-13      -5.385328319105e-12       7.040587832402e-16       5.562548264453e-12       8.758633171818e-13      -5.627577268546e-15 
  127       4.939340066399e-10       1.526801338551e-13      -5.456067291101e-12       7.157671926737e-16       5.441993661807e-12       8.611551301229e-13      -5.549500408500e-15 
  128       4.987653124025e-10       1.535767033531e-13      -5.524956803992e-12       7.275941693768e-16       5.324824869362e-12       8.467832561239e-13      -5.471388666139e-15 
  129       5.036027271370e-10       1.544090919003e-13      -5.591924336137e-12       7.395407433333e-16       5.210984898636e-12       8.327481211904e-13      -5.393450072725e-15 
  130       5.084451242197e-10       1.551764735142e-13      -5.656897693258e-12       7.516079661447e-16       5.100397799958e-12       8.190483733971e-13      -5.315899506629e-15 
  131       5.132912932292e-10       1.558780820490e-13      -5.719805043503e-12       7.637969112532e-16       4.992968168294e-12       8.056808329325e-13      -5.238958761638e-15 
  132       5.181399378360e-10       1.565132128271e-13      -5.780574952503e-12       7.761086741648e-16       4.888580649072e-12       7.926404421438e-13      -5.162856615258e-15 
  133       5.229896736923e-10       1.570812242700e-13      -5.839136418436e-12       7.885443726723e-16       4.787099444013e-12       7.799202155813e-13      -5.087828897018e-15 
  134       5.278390263211e-10       1.575815395303e-13      -5.895418907088e-12       8.011051470785e-16       4.688367816953e-12       7.675111900430e-13      -5.014118556778e-15 
  135       5.326864290061e-10       1.580136481227e-13      -5.949352386910e-12       8.137921604189e-16       4.592207599673e-12       7.554023746195e-13      -4.941975733027e-15 
  136       5.375302206812e-10       1.583771075556e-13      -6.000867364084e-12       8.266065986851e-16       4.498418697723e-12       7.435807007388e-13      -4.871657821194e-15 
  137       5.423687899064e-10       1.586715744961e-13      -6.049895667592e-12       8.395495787404e-16       4.406821564237e-12       7.320336451827e-13      -4.803366523510e-15 
  138       5.472010280781e-10       1.588968984499e-13      -6.096372821908e-12       8.526218608413e-16       4.317390627877e-12       7.207575112201e-13      -4.737051502189e-15 
  139       5.520259193337e-10       1.590530409141e-13      -6.140235987454e-12       8.658241066521e-16       4.230133799209e-12       7.097499136707e-13      -4.672586443366e-15 
  140       5.568423975007e-10       1.591400485146e-13      -6.181423272063e-12       8.791569685241e-16       4.145050522165e-12       6.990071501382e-13      -4.609829923890e-15 
  141       5.616493449132e-10       1.591580548255e-13      -6.219873770807e-12       8.926210891322e-16       4.062131552602e-12       6.885241680205e-13      -4.548625079641e-15 
  142       5.664455912291e-10       1.591072821881e-13      -6.255527605809e-12       9.062171011122e-16       3.981358736852e-12       6.782945315206e-13      -4.488799273844e-15 
  143       5.712299122468e-10       1.589880435292e-13      -6.288325966075e-12       9.199456266979e-16       3.902704790273e-12       6.683103886572e-13      -4.430163765383e-15 
  144       5.760010287219e-10       1.588007441806e-13      -6.318211147306e-12       9.338072773584e-16       3.826133075807e-12       6.585624382746e-13      -4.372513377116e-15 
  145       5.807576051840e-10       1.585458836974e-13      -6.345126591725e-12       9.478026534351e-16       3.751597382524e-12       6.490398970541e-13      -4.315626164187e-15 
  146       5.854982487535e-10       1.582240576775e-13      -6.369016927894e-12       9.619323437789e-16       3.679041704184e-12       6.397304665240e-13      -4.259263082344e-15 
  147       5.902215079583e-10       1.578359595798e-13      -6.389828010540e-12       9.761969253872e-16       3.608400017783e-12       6.306203000700e-13      -4.203167656249e-15 
  148       5.949258715509e-10       1.573823825436e-13      -6.407506960371e-12       9.905969630414e-16       3.539596062107e-12       6.216939699465e-13      -4.147065647796e-15 
  149       5.996097673248e-10       1.568642212072e-13      -6.422002203901e-12       1.005133008944e-15       3.472543116289e-12       6.129344342861e-13      -4.090664724424e-15 
  150       6.042715609315e-10       1.562824735267e-13      -6.433263513271e-12       1.019805602354e-15       3.407143778353e-12       6.043230041111e-13      -4.033654127430e-15 
  151       6.089095546973e-10       1.556382425953e-13      -6.441242046067e-12       1.034615269228e-15       3.343289743776e-12       5.958393103434e-13      -3.975704340285e-15 
  152       6.135219864401e-10       1.549327384616e-13      -6.445890385145e-12       1.049562521854e-15       3.280861584033e-12       5.874612708153e-13      -3.916466756949e-15 
  153       6.181071578059e-10       1.541672653142e-13      -6.447162971113e-12       1.064647849811e-15       3.219753449605e-12       5.791701757629e-13      -3.855658227684e-15 
  154       6.226638351909e-10       1.533431778664e-13      -6.445017361212e-12       1.079871692673e-15       3.159950228358e-12       5.709665455514e-13      -3.793324235956e-15 
  155       6.271908839975e-10       1.524619243668e-13      -6.439413163899e-12       1.095234464065e-15       3.101457169202e-12       5.628556906839e-13      -3.729599661904e-15 
  156       6.316871419442e-10       1.515250625996e-13      -6.430311698176e-12       1.110736559707e-15       3.044275508413e-12       5.548427189096e-13      -3.664626202833e-15 
  157       6.361514185417e-10       1.505342616289e-13      -6.417676035406e-12       1.126378357013e-15       2.988402375116e-12       5.469325283030e-13      -3.598552473811e-15 
  158       6.405824945695e-10       1.494913035432e-13      -6.401471041136e-12       1.142160214676e-15       2.933830696783e-12       5.391298003426e-13      -3.531534108252e-15 
  159       6.449791215524e-10       1.483980851993e-13      -6.381663416917e-12       1.158082472266e-15       2.880549104721e-12       5.314389929894e-13      -3.463733858513e-15 
  160       6.493400212369e-10       1.472566199671e-13      -6.358221742126e-12       1.174145449822e-15       2.828541839563e-12       5.238643337657e-13      -3.395321696481e-15 
  161       6.536638850673e-10       1.460690394735e-13      -6.331116515788e-12       1.190349447446e-15       2.777788656762e-12       5.164098128336e-13      -3.326474914166e-15 
  162       6.579493736626e-10       1.448375953474e-13      -6.300320198394e-12       1.206694744891e-15       2.728264732083e-12       5.090791760741e-13      -3.257378224292e-15 
  163       6.621951162927e-10       1.435646609632e-13      -6.265807253725e-12       1.223181601162e-15       2.679940567090e-12       5.018759181655e-13      -3.188223860886e-15 
  164       6.663997103550e-10       1.422527331858e-13      -6.227554190672e-12       1.239810254101e-15       2.632781894641e-12       4.948032756621e-13      -3.119211679870e-15 
  165       6.705617208503e-10       1.409044341145e-13      -6.185539605056e-12       1.256580919985e-15       2.586749584380e-12       4.878642200729e-13      -3.050549259652e-15 
  166       6.746796798601e-10       1.395225128278e-13      -6.139744221450e-12       1.273493793118e-15       2.541799548227e-12       4.810614509407e-13      -2.982452001717e-15 
  167       6.787520860220e-10       1.381098471271e-13      -6.090150935000e-12       1.290549045422e-15       2.497882645870e-12       4.743973889199e-13      -2.915143231217e-15 
  168       6.827774040071e-10       1.366694452818e-13      -6.036744853247e-12       1.307746826033e-15       2.454944590254e-12       4.678741688563e-13      -2.848854297563e-15 
  169       6.867540639957e-10       1.352044477730e-13      -5.979513337944e-12       1.325087260890e-15       2.412925853078e-12       4.614936328649e-13      -2.783824675015e-15 
  170       6.906804611544e-10       1.337181290381e-13      -5.918446046882e-12       1.342570452334e-15       2.371761570281e-12       4.552573234090e-13      -2.720302063273e-15 
  171       6.945550602539e-10       1.322138007724e-13      -5.853534357816e-12       1.360196415681e-15       2.331394673290e-12       4.491660365397e-13      -2.658489339840e-15 
  172       6.983767204111e-10       1.306945091347e-13      -5.784769498785e-12       1.377964883899e-15       2.291816709267e-12       4.432184543022e-13      -2.598380242997e-15 
  173       7.021443965474e-10       1.291633155192e-13      -5.712144341309e-12       1.395875485787e-15       2.253030259243e-12       4.374123845042e-13      -2.539910116863e-15 
  174       7.058570365899e-10       1.276233940585e-13      -5.635654043255e-12       1.413927806872e-15       2.215035978496e-12       4.317451816407e-13      -2.483007710980e-15 
  175       7.095135813773e-10       1.260780329663e-13      -5.555296088135e-12       1.432121388737e-15       2.177832555999e-12       4.262137381777e-13      -2.427595064061e-15 
  176       7.131129645645e-10       1.245306358798e-13      -5.471070324410e-12       1.450455728360e-15       2.141416673877e-12       4.208144758364e-13      -2.373587387734e-15 
  177       7.166541125287e-10       1.229847232025e-13      -5.382979004786e-12       1.468930277451e-15       2.105782966855e-12       4.155433368780e-13      -2.320892950298e-15 
