# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   76       2.804651226002e-10       5.899294373418e-14      -1.156799341130e-12       0.000000000000e+00       2.106474449372e-11       2.548088824646e-12      -9.346482619559e-15 
   77       2.840450082791e-10       6.108042762848e-14      -1.228864574308e-12       0.000000000000e+00       2.040588229724e-11       2.480280291734e-12      -9.180937959112e-15 
   78       2.876574679782e-10       6.319348527534e-14      -1.302471583352e-12       0.000000000000e+00       1.977301051946e-11       2.415013141654e-12      -9.027311278404e-15 
   79       2.913034635759e-10       6.533054074013e-14      -1.377581602403e-12       0.000000000000e+00       1.916576788740e-11       2.352256797801e-12      -8.886304835973e-15 
   80       2.949836550382e-10       6.748993513478e-14      -1.454153663821e-12       0.000000000000e+00       1.858340129468e-11       2.291940540644e-12      -8.758557779599e-15 
   81       2.986983828194e-10       6.966992538760e-14      -1.532144591200e-12       0.000000000000e+00       1.802474857769e-11       2.233951725237e-12      -8.644642342269e-15 
   82       3.024476502623e-10       7.186868301306e-14      -1.611508992379e-12       0.000000000000e+00       1.748822129185e-11       2.178133998734e-12      -8.545060038137e-15 
   83       3.062311059988e-10       7.408429288163e-14      -1.692199252461e-12       0.000000000000e+00       1.697178748784e-11       2.124285517899e-12      -8.460237858493e-15 
   84       3.100483323517e-10       7.631482312711e-14      -1.774166082435e-12       0.000000000000e+00       1.647346648442e-11       2.072209418806e-12      -8.390205325055e-15 
   85       3.138998040242e-10       7.855855087903e-14      -1.857360284866e-12       0.000000000000e+00       1.599294515756e-11       2.021878743704e-12      -8.333572468854e-15 
   86       3.177860568121e-10       8.081377187043e-14      -1.941731269474e-12       0.000000000000e+00       1.553019926471e-11       1.973295714552e-12      -8.288374659628e-15 
   87       3.217073834594e-10       8.307873259338e-14      -2.027226525861e-12       0.000000000000e+00       1.508499677998e-11       1.926441020826e-12      -8.252367651620e-15 
   88       3.256638212023e-10       8.535163026441e-14      -2.113791625864e-12       0.000000000000e+00       1.465688927529e-11       1.881272915223e-12      -8.223018415803e-15 
   89       3.296551393125e-10       8.763061278993e-14      -2.201370225908e-12       0.000000000000e+00       1.424520330164e-11       1.837726309358e-12      -8.197495972097e-15 
   90       3.336808266399e-10       8.991377873156e-14      -2.289904069354e-12       0.000000000000e+00       1.384903177034e-11       1.795711869465e-12      -8.172662221594e-15 
   91       3.377400791565e-10       9.219917727160e-14      -2.379332988857e-12       0.000000000000e+00       1.346722533417e-11       1.755115112101e-12      -8.145062778774e-15 
   92       3.418317874996e-10       9.448480817836e-14      -2.469594908711e-12       0.000000000000e+00       1.309838376861e-11       1.715795499843e-12      -8.110917803729e-15 
   93       3.459548992078e-10       9.676865175173e-14      -2.560626743493e-12       0.000000000000e+00       1.274118871072e-11       1.677620922761e-12      -8.066990455462e-15 
   94       3.501095948071e-10       9.904876388671e-14      -2.652367243472e-12       0.000000000000e+00       1.239547784128e-11       1.640579039289e-12      -8.013361575903e-15 
   95       3.542962664001e-10       1.013231953100e-13      -2.744754583489e-12       0.000000000000e+00       1.206131707617e-11       1.604681086991e-12      -7.951057310043e-15 
   96       3.585151515185e-10       1.035899632457e-13      -2.837725519257e-12       0.000000000000e+00       1.173866972348e-11       1.569927575904e-12      -7.881211508828e-15 
   97       3.627663258097e-10       1.058470517922e-13      -2.931215402020e-12       0.000000000000e+00       1.142739255049e-11       1.536307869977e-12      -7.805068608338e-15 
   98       3.670496957237e-10       1.080924122991e-13      -3.025158193202e-12       0.000000000000e+00       1.112723185062e-11       1.503799768507e-12      -7.723986508976e-15 
   99       3.713649911994e-10       1.103239637441e-13      -3.119486479071e-12       0.000000000000e+00       1.083781951044e-11       1.472369087572e-12      -7.639439454641e-15 
  100       3.757117583515e-10       1.125395931102e-13      -3.214131485386e-12       0.000000000000e+00       1.055866907663e-11       1.441969241467e-12      -7.553020911915e-15 
  101       3.800893521568e-10       1.147371557622e-13      -3.309023092055e-12       0.000000000000e+00       1.028917182296e-11       1.412540824142e-12      -7.466446449241e-15 
  102       3.844969291416e-10       1.169144758239e-13      -3.404089847792e-12       0.000000000000e+00       1.002859281724e-11       1.384011190635e-12      -7.381556616108e-15 
  103       3.889334400676e-10       1.190693465550e-13      -3.499258984768e-12       0.000000000000e+00       9.776066988337e-12       1.356294038507e-12      -7.300319822228e-15 
  104       3.933978660480e-10       1.211995845054e-13      -3.594457019765e-12       0.000000000000e+00       9.530795478125e-12       1.329309617431e-12      -7.224410100596e-15 
  105       3.978899789723e-10       1.233031994972e-13      -3.689611618555e-12       0.000000000000e+00       9.292673376563e-12       1.303049368630e-12      -7.153869235829e-15 
  106       4.024096706478e-10       1.253782484140e-13      -3.784650011861e-12       0.000000000000e+00       9.061739846961e-12       1.277519277612e-12      -7.088268435145e-15 
  107       4.069567139611e-10       1.274227844312e-13      -3.879498452200e-12       0.000000000000e+00       8.837983702106e-12       1.252719836191e-12      -7.027115535023e-15 
  108       4.115307582397e-10       1.294348579827e-13      -3.974082234983e-12       0.000000000000e+00       8.621341672171e-12       1.228645850603e-12      -6.969853208779e-15 
  109       4.161313246140e-10       1.314125177299e-13      -4.068325719615e-12       0.000000000000e+00       8.411696672627e-12       1.205286249631e-12      -6.915857174143e-15 
  110       4.207578013787e-10       1.333538115287e-13      -4.162152350592e-12       0.000000000000e+00       8.208876072149e-12       1.182623892719e-12      -6.864434400831e-15 
  111       4.254094393547e-10       1.352567873979e-13      -4.255484678605e-12       0.000000000000e+00       8.012649960527e-12       1.160635378091e-12      -6.814821318120e-15 
  112       4.300853472507e-10       1.371194944871e-13      -4.348244381639e-12       0.000000000000e+00       7.822729416576e-12       1.139290850870e-12      -6.766182022431e-15 
  113       4.347844870249e-10       1.389399840441e-13      -4.440352286071e-12       0.000000000000e+00       7.638764776043e-12       1.118553811196e-12      -6.717606484894e-15 
  114       4.395056692469e-10       1.407163103835e-13      -4.531728387773e-12       0.000000000000e+00       7.460343899519e-12       1.098380922346e-12      -6.668108758934e-15 
  115       4.442475484590e-10       1.424465318539e-13      -4.622291873208e-12       0.000000000000e+00       7.286990440347e-12       1.078721818849e-12      -6.616625187837e-15 
  116       4.490088210489e-10       1.441287635501e-13      -4.711962198140e-12       0.000000000000e+00       7.118268395085e-12       1.059530179795e-12      -6.562240742764e-15 
  117       4.537888560747e-10       1.457613406485e-13      -4.800662427411e-12       0.000000000000e+00       6.954113878752e-12       1.040798886330e-12      -6.504903087888e-15 
  118       4.585871327832e-10       1.473426768402e-13      -4.888316342731e-12       0.000000000000e+00       6.794540622350e-12       1.022528798220e-12      -6.444792370316e-15 
  119       4.634030421452e-10       1.488712157738e-13      -4.974847451522e-12       0.000000000000e+00       6.639536515867e-12       1.004717779860e-12      -6.382101080022e-15 
  120       4.682358840077e-10       1.503454324809e-13      -5.060179017372e-12       0.000000000000e+00       6.489062815915e-12       9.873606079970e-13      -6.317034274483e-15 
  121       4.730848642460e-10       1.517638348014e-13      -5.144234090486e-12       0.000000000000e+00       6.343053353354e-12       9.704488794530e-13      -6.249809803329e-15 
  122       4.779490919163e-10       1.531249648087e-13      -5.226935538135e-12       0.000000000000e+00       6.201413740931e-12       9.539709188462e-13      -6.180658532983e-15 
  123       4.828275764077e-10       1.544274002358e-13      -5.308206075110e-12       0.000000000000e+00       6.064020580902e-12       9.379116863131e-13      -6.109824571308e-15 
  124       4.877192245945e-10       1.556697558997e-13      -5.387968294171e-12       0.000000000000e+00       5.930720672671e-12       9.222526852316e-13      -6.037565492248e-15 
  125       4.926228379883e-10       1.568506851277e-13      -5.466144696500e-12       0.000000000000e+00       5.801330220420e-12       9.069718699423e-13      -5.964152560474e-15 
  126       4.975371098907e-10       1.579688811821e-13      -5.542657722148e-12       0.000000000000e+00       5.675634040736e-12       8.920435534715e-13      -5.889870956027e-15 
  127       5.024606225450e-10       1.590230786862e-13      -5.617429780493e-12       0.000000000000e+00       5.553384770247e-12       8.774383152528e-13      -5.815019998963e-15 
  128       5.073918442887e-10       1.600120550490e-13      -5.690383280685e-12       0.000000000000e+00       5.434302073251e-12       8.631229088497e-13      -5.739913373993e-15 
  129       5.123292869196e-10       1.609346771433e-13      -5.761441490837e-12       0.000000000000e+00       5.318132948539e-12       8.490680366649e-13      -5.664834477890e-15 
  130       5.172720033598e-10       1.617900440992e-13      -5.830531157493e-12       0.000000000000e+00       5.204841812796e-12       8.352728343748e-13      -5.589896446228e-15 
  131       5.222191394582e-10       1.625773629418e-13      -5.897580232398e-12       0.000000000000e+00       5.094439869238e-12       8.217429105848e-13      -5.515167124452e-15 
  132       5.271697769866e-10       1.632959064748e-13      -5.962517105550e-12       0.000000000000e+00       4.986925525944e-12       8.084826849809e-13      -5.440712473160e-15 
  133       5.321229319379e-10       1.639450150305e-13      -6.025270641576e-12       0.000000000000e+00       4.882284040694e-12       7.954953523445e-13      -5.366596471613e-15 
  134       5.370775528246e-10       1.645240982180e-13      -6.085770216115e-12       0.000000000000e+00       4.780487165798e-12       7.827828465688e-13      -5.292881021264e-15 
  135       5.420325189783e-10       1.650326366733e-13      -6.143945752198e-12       0.000000000000e+00       4.681492792935e-12       7.703458046737e-13      -5.219625849267e-15 
  136       5.469866388475e-10       1.654701838079e-13      -6.199727756631e-12       0.000000000000e+00       4.585244597989e-12       7.581835308215e-13      -5.146888412003e-15 
  137       5.519386482968e-10       1.658363675584e-13      -6.253047356377e-12       0.000000000000e+00       4.491671685878e-12       7.462939603322e-13      -5.074723798595e-15 
  138       5.568872089054e-10       1.661308921355e-13      -6.303836334932e-12       0.000000000000e+00       4.400688235394e-12       7.346736236995e-13      -5.003184634427e-15 
  139       5.618309062657e-10       1.663535397729e-13      -6.352027168713e-12       0.000000000000e+00       4.312193144038e-12       7.233176106059e-13      -4.932320984665e-15 
  140       5.667682482823e-10       1.665041724772e-13      -6.397553063434e-12       0.000000000000e+00       4.226069672850e-12       7.122195339382e-13      -4.862180257771e-15 
  141       5.716976634703e-10       1.665827337766e-13      -6.440347990493e-12       0.000000000000e+00       4.142185091250e-12       7.013714938032e-13      -4.792807109029e-15 
  142       5.766174992540e-10       1.665892504702e-13      -6.480346723345e-12       0.000000000000e+00       4.060390321867e-12       6.907640415432e-13      -4.724243344056e-15 
  143       5.815260202662e-10       1.665238343770e-13      -6.517484873892e-12       0.000000000000e+00       3.980519585379e-12       6.803861437514e-13      -4.656527822326e-15 
  144       5.864215499779e-10       1.663867027420e-13      -6.551699696329e-12       0.000000000000e+00       3.902425181421e-12       6.702275336474e-13      -4.589686063479e-15 
  145       5.913029149199e-10       1.661782380270e-13      -6.582932511219e-12       0.000000000000e+00       3.826086445663e-12       6.602861024350e-13      -4.523698115074e-15 
  146       5.961690412260e-10       1.658989373666e-13      -6.611126590672e-12       0.000000000000e+00       3.751510909297e-12       6.505611716204e-13      -4.458527318873e-15 
  147       6.010188143629e-10       1.655493962814e-13      -6.636226452766e-12       0.000000000000e+00       3.678699975631e-12       6.410511490186e-13      -4.394130169315e-15 
  148       6.058510782533e-10       1.651303105340e-13      -6.658177902336e-12       0.000000000000e+00       3.607648766853e-12       6.317535064883e-13      -4.330456157855e-15 
  149       6.106646343981e-10       1.646424779858e-13      -6.676928071771e-12       0.000000000000e+00       3.538345970803e-12       6.226647576688e-13      -4.267447617301e-15 
  150       6.154582409987e-10       1.640868004532e-13      -6.692425461799e-12       0.000000000000e+00       3.470773687732e-12       6.137804357156e-13      -4.205039566156e-15 
  151       6.202306120796e-10       1.634642855640e-13      -6.704619982288e-12       0.000000000000e+00       3.404907277073e-12       6.050950710361e-13      -4.143159552957e-15 
  152       6.249804166110e-10       1.627760486141e-13      -6.713462993028e-12       0.000000000000e+00       3.340715204208e-12       5.966021690261e-13      -4.081727500614e-15 
