# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   17       1.170004982177e-10       4.183434498772e-16       1.466670788018e-13       1.194722275743e-17       4.144843080350e-10       3.856966765995e-11      -1.993913414006e-14 
   18       1.185498500382e-10       4.902723414126e-16       1.551621419130e-13       1.336372922162e-17       3.762142363122e-10       3.526902658766e-11      -9.474480608461e-15 
   19       1.201835355041e-10       5.835502303147e-16       1.640745028647e-13       1.486095481057e-17       3.431461733283e-10       3.240460655925e-11      -2.117559193010e-15 
   20       1.218942983710e-10       6.961769279396e-16       1.735438367210e-13       1.643909974038e-17       3.140199587476e-10       2.986212300463e-11       4.239188644433e-16 
   21       1.236834423738e-10       8.275168962337e-16       1.835211860112e-13       1.809835352877e-17       2.883777596287e-10       2.759556532272e-11      -1.286492236374e-15 
   22       1.255249461431e-10       9.770833323722e-16       1.938184469637e-13       1.983889229944e-17       2.656025095726e-10       2.554790094552e-11      -5.504495915359e-15 
   23       1.274251544417e-10       1.145046037462e-15       2.041125800093e-13       2.166088155348e-17       2.453895478930e-10       2.371055774771e-11      -1.047669771600e-14 
   24       1.293782854810e-10       1.331620815274e-15       2.139910157861e-13       2.356447301468e-17       2.272776011955e-10       2.206682104567e-11      -1.433570751069e-14 
   25       1.313791525131e-10       1.537022338097e-15       2.231460276296e-13       2.554980795932e-17       2.110211494588e-10       2.059444860380e-11      -1.627001311243e-14 
   26       1.334101312638e-10       1.761620447109e-15       2.313139360661e-13       2.761701507007e-17       1.963022076235e-10       1.925660444894e-11      -1.595360702148e-14 
   27       1.354808213054e-10       2.007046478497e-15       2.384231208837e-13       2.976621803679e-17       1.830445571055e-10       1.804404076676e-11      -1.389854217752e-14 
   28       1.375938995905e-10       2.275557568577e-15       2.444850797865e-13       3.199752848308e-17       1.710876252374e-10       1.694137525542e-11      -1.110841878028e-14 
   29       1.397384408566e-10       2.569434963981e-15       2.495422802435e-13       3.431104617566e-17       1.601411831805e-10       1.592224966249e-11      -8.702982734901e-15 
   30       1.419210308624e-10       2.889770537031e-15       2.536430025663e-13       3.670687155418e-17       1.501449290944e-10       1.498561064623e-11      -7.071240479932e-15 
   31       1.441433647259e-10       3.237189936684e-15       2.568610969583e-13       3.918509707683e-17       1.410246927261e-10       1.413151272652e-11      -6.393853002593e-15 
   32       1.463973760423e-10       3.612264985887e-15       2.592642783982e-13       4.174580645301e-17       1.326362222983e-10       1.335296225552e-11      -6.758740860672e-15 
   33       1.486825464744e-10       4.015932553170e-15       2.607719335627e-13       4.438908502545e-17       1.249338638942e-10       1.264340096295e-11      -7.813582459737e-15 
   34       1.509925314492e-10       4.449219782461e-15       2.612435136782e-13       4.711501272417e-17       1.178494467238e-10       1.199053087031e-11      -8.970603096810e-15 
   35       1.533160638553e-10       4.913117372990e-15       2.605296144148e-13       4.992366346574e-17       1.112775753622e-10       1.137855398598e-11      -9.638990957700e-15 
   36       1.556601123096e-10       5.408526637176e-15       2.585277773771e-13       5.281511310329e-17       1.052012201096e-10       1.080537783029e-11      -9.756101800052e-15 
   37       1.580332677086e-10       5.936288400394e-15       2.551442580193e-13       5.578943413101e-17       9.960136285274e-11       1.027055676784e-11      -9.436580270989e-15 
   38       1.604387775402e-10       6.497192047674e-15       2.502786040804e-13       5.884669360172e-17       9.441902641077e-11       9.770332202610e-12      -8.835455645881e-15 
   39       1.628756303149e-10       7.091963565368e-15       2.438479774050e-13       6.198695364350e-17       8.957655160768e-11       9.299420209217e-12      -8.127002583655e-15 
   40       1.653438385819e-10       7.721234242522e-15       2.358713195753e-13       6.521027317711e-17       8.505912349910e-11       8.857874855945e-12      -7.425415072900e-15 
   41       1.678398664354e-10       8.385554770509e-15       2.264130437455e-13       6.851670681473e-17       8.085487232522e-11       8.446037151237e-12      -6.842064627448e-15 
   42       1.703545359724e-10       9.085397923654e-15       2.155620597906e-13       7.190630446768e-17       7.693054710218e-11       8.062480808203e-12      -6.508403504183e-15 
   43       1.728774900207e-10       9.821219888557e-15       2.033981896572e-13       7.537910925108e-17       7.324381633656e-11       7.704713377180e-12      -6.535379094730e-15 
   44       1.754134827530e-10       1.059367786866e-14       1.898755889584e-13       7.893515028353e-17       6.978900999815e-11       7.371911171191e-12      -6.873859277631e-15 
   45       1.779702865351e-10       1.140347267001e-14       1.749053313915e-13       8.257444773733e-17       6.656261141434e-11       7.062773632225e-12      -7.412604997704e-15 
   46       1.805539464015e-10       1.225128836715e-14       1.583864364288e-13       8.629701471748e-17       6.354952327966e-11       6.774641114336e-12      -8.014749654197e-15 
   47       1.831685727701e-10       1.313779193015e-14       1.402050531469e-13       9.010285718192e-17       6.072216473612e-11       6.503393012398e-12      -8.516297400238e-15 
   48       1.858163246505e-10       1.406354491502e-14       1.202570775832e-13       9.399197121787e-17       5.804896296595e-11       6.244637676078e-12      -8.770951266212e-15 
   49       1.884978373356e-10       1.502870996849e-14       9.852544831714e-14       9.796433414904e-17       5.552476531269e-11       5.997916489291e-12      -8.803044205622e-15 
   50       1.912115591321e-10       1.603326094976e-14       7.502323729505e-14       1.020199107846e-16       5.314744864746e-11       5.763509843041e-12      -8.695137348332e-15 
   51       1.939533786906e-10       1.707705890402e-14       4.977248873640e-14       1.061586556350e-16       5.090886015950e-11       5.541213739787e-12      -8.546294872965e-15 
   52       1.967164274393e-10       1.815984720291e-14       2.280459855189e-14       1.103805126970e-16       4.879439374844e-11       5.330303829609e-12      -8.472946072878e-15 
   53       1.994937493061e-10       1.928137017159e-14      -5.853165472780e-15       1.146854170338e-16       4.678757691126e-11       5.129847373502e-12      -8.579045562367e-15 
   54       2.022875706133e-10       2.044177596798e-14      -3.622304588115e-14       1.190733004849e-16       4.488619122067e-11       4.939816095505e-12      -8.855561277322e-15 
   55       2.051020695407e-10       2.164130883164e-14      -6.834242178013e-14       1.235440870500e-16       4.308955882490e-11       4.760196812729e-12      -9.256642989738e-15 
   56       2.079406418821e-10       2.288019497619e-14      -1.022511682128e-13       1.280976910874e-16       4.139368607530e-11       4.590647661793e-12      -9.727646186746e-15 
   57       2.108058237008e-10       2.415864290747e-14      -1.379918578406e-13       1.327340171742e-16       3.979105000229e-11       4.430476723136e-12      -1.020470684688e-14 
   58       2.136992139858e-10       2.547684374169e-14      -1.756099626249e-13       1.374529599671e-16       3.827038479123e-11       4.278620645326e-12      -1.061431621632e-14 
   59       2.166217875599e-10       2.683485359040e-14      -2.151411104858e-13       1.422544129416e-16       3.681978280702e-11       4.133932756313e-12      -1.089086058763e-14 
   60       2.195750943242e-10       2.823220809742e-14      -2.565689413983e-13       1.471382972972e-16       3.543732357637e-11       3.996174077235e-12      -1.103496294824e-14 
   61       2.225602023144e-10       2.966821878911e-14      -2.998578032773e-13       1.521045395300e-16       3.412254018501e-11       3.865215082043e-12      -1.106796255582e-14 
   62       2.255772691291e-10       3.114207953231e-14      -3.449646041814e-13       1.571530633031e-16       3.287322265985e-11       3.740735783562e-12      -1.101532121232e-14 
   63       2.286254778146e-10       3.265286285478e-14      -3.918385751802e-13       1.622837896079e-16       3.168531680252e-11       3.622214848885e-12      -1.090680702334e-14 
   64       2.317029727496e-10       3.419951626558e-14      -4.404210332224e-13       1.674966369253e-16       3.055282302285e-11       3.508918714765e-12      -1.077667815760e-14 
   65       2.348077765532e-10       3.578097689645e-14      -4.906579652423e-13       1.727915341941e-16       2.946945177183e-11       3.400103296342e-12      -1.065613955266e-14 
   66       2.379409105205e-10       3.739655191034e-14      -5.425414107435e-13       1.781684625425e-16       2.843422456727e-11       3.295693213209e-12      -1.054844346965e-14 
   67       2.411038223815e-10       3.904561231723e-14      -5.960764453296e-13       1.836274227095e-16       2.744688182889e-11       3.195727379468e-12      -1.044882857284e-14 
   68       2.442974276036e-10       4.072748139909e-14      -6.512692520364e-13       1.891684235285e-16       2.650617988972e-11       3.100154257787e-12      -1.035174989740e-14 
   69       2.475220727167e-10       4.244143433996e-14      -7.081272428357e-13       1.947914824471e-16       2.560983896520e-11       3.008826921461e-12      -1.025084646737e-14 
   70       2.507774986396e-10       4.418669785600e-14      -7.666591801386e-13       2.004966260469e-16       2.475449112237e-11       2.921498116473e-12      -1.013890891378e-14 
   71       2.540628040057e-10       4.596244982563e-14      -8.268752982996e-13       2.062838905631e-16       2.393562824898e-11       2.837815323550e-12      -1.000784709258e-14 
   72       2.573770276425e-10       4.776778422597e-14      -8.887789403331e-13       2.121533290434e-16       2.314876165432e-11       2.757416152355e-12      -9.851102105634e-15 
   73       2.607211069461e-10       4.960159897247e-14      -9.523393395478e-13       2.181050332596e-16       2.239327418453e-11       2.680246695958e-12      -9.671490327839e-15 
   74       2.640962308907e-10       5.146268578138e-14      -1.017513808600e-12       2.241391169604e-16       2.166921693539e-11       2.606295645369e-12      -9.474813531502e-15 
   75       2.675032320283e-10       5.334976181352e-14      -1.084255690375e-12       2.302557102659e-16       2.097613918235e-11       2.535496769632e-12      -9.267570919545e-15 
   76       2.709425639502e-10       5.526146851230e-14      -1.152514285778e-12       2.364549603381e-16       2.031306401257e-11       2.467726268576e-12      -9.056982551829e-15 
   77       2.744142787493e-10       5.719637044167e-14      -1.222234781516e-12       2.427370320529e-16       1.967846395684e-11       2.402800125555e-12      -8.851012771469e-15 
   78       2.779180044815e-10       5.915295412418e-14      -1.293358177888e-12       2.491021086711e-16       1.907023662160e-11       2.340471460201e-12      -8.658393631160e-15 
   79       2.814529226280e-10       6.112962687889e-14      -1.365821216574e-12       2.555503925102e-16       1.848568032090e-11       2.280427881174e-12      -8.488648319494e-15 
   80       2.850182130607e-10       6.312476804802e-14      -1.439561727362e-12       2.620820991217e-16       1.792216512323e-11       2.222368923206e-12      -8.349847188992e-15 
   81       2.886145275162e-10       6.513689547833e-14      -1.514535896563e-12       2.686974371854e-16       1.737933381117e-11       2.166259669635e-12      -8.241375507908e-15 
   82       2.922427320688e-10       6.716452596599e-14      -1.590703879750e-12       2.753966263325e-16       1.685724045902e-11       2.112116549110e-12      -8.159946597024e-15 
   83       2.959034486881e-10       6.920612524709e-14      -1.668024676881e-12       2.821799038721e-16       1.635567765478e-11       2.059930017134e-12      -8.101739394928e-15 
   84       2.995970413583e-10       7.126010780572e-14      -1.746456160438e-12       2.890475253418e-16       1.587416501021e-11       2.009663391862e-12      -8.062379895475e-15 
   85       3.033236021977e-10       7.332483668223e-14      -1.825955103564e-12       2.959997650588e-16       1.541193767084e-11       1.961251689887e-12      -8.036922585252e-15 
   86       3.070829375782e-10       7.539862328129e-14      -1.906477208200e-12       3.030369166714e-16       1.496793482600e-11       1.914600462030e-12      -8.019831881039e-15 
   87       3.108745542441e-10       7.747972718008e-14      -1.987977133226e-12       3.101592937098e-16       1.454078821885e-11       1.869584629133e-12      -8.004963567275e-15 
   88       3.146976454321e-10       7.956635593646e-14      -2.070408522596e-12       3.173672301371e-16       1.412881065642e-11       1.826047317848e-12      -7.985546233519e-15 
   89       3.185514007750e-10       8.165669002765e-14      -2.153722581901e-12       3.246610754132e-16       1.373039783047e-11       1.783838591656e-12      -7.955634565769e-15 
   90       3.224360219832e-10       8.374896256795e-14      -2.237863490824e-12       3.320411775959e-16       1.334533106318e-11       1.742941144531e-12      -7.914770948443e-15 
   91       3.263518416581e-10       8.584139180086e-14      -2.322772319540e-12       3.395078985919e-16       1.297365870137e-11       1.703362271297e-12      -7.864024318022e-15 
   92       3.302990047872e-10       8.793215726378e-14      -2.408388422535e-12       3.470616198706e-16       1.261529577373e-11       1.665095169034e-12      -7.804586845125e-15 
   93       3.342774597137e-10       9.001939997269e-14      -2.494649444997e-12       3.547027429331e-16       1.227001869281e-11       1.628118370547e-12      -7.737777422213e-15 
   94       3.382869491071e-10       9.210122260676e-14      -2.581491329205e-12       3.624316897811e-16       1.193745995695e-11       1.592395177840e-12      -7.665045151305e-15 
   95       3.423270009328e-10       9.417568969299e-14      -2.668848320921e-12       3.702489033856e-16       1.161710285227e-11       1.557873095583e-12      -7.587972831677e-15 
   96       3.463969194225e-10       9.624082779088e-14      -2.756652975786e-12       3.781548481562e-16       1.130827615456e-11       1.524483264591e-12      -7.508280447574e-15 
   97       3.504957760440e-10       9.829462567701e-14      -2.844836165706e-12       3.861500104095e-16       1.101014883127e-11       1.492139895289e-12      -7.427828655921e-15 
   98       3.546224004716e-10       1.003350345298e-13      -2.933327085244e-12       3.942348988384e-16       1.072172474348e-11       1.460739701187e-12      -7.348622274026e-15 
   99       3.587756707791e-10       1.023600150133e-13      -3.022054636846e-12       4.024100457130e-16       1.044207095850e-11       1.430186524351e-12      -7.272408243251e-15 
  100       3.629554504406e-10       1.043676857402e-13      -3.110951796561e-12       4.106760096640e-16       1.017105103917e-11       1.400470416312e-12      -7.199397005375e-15 
  101       3.671617678905e-10       1.063561962781e-13      -3.199951881436e-12       4.190333741669e-16       9.908686259691e-12       1.371598757956e-12      -7.129365656790e-15 
  102       3.713945238053e-10       1.083236828700e-13      -3.288987248665e-12       4.274827473158e-16       9.654928825765e-12       1.343571808945e-12      -7.062045905773e-15 
  103       3.756534857010e-10       1.102682691873e-13      -3.377989318692e-12       4.360247623021e-16       9.409659408209e-12       1.316382446544e-12      -6.997122644746e-15 
  104       3.799382825301e-10       1.121880670827e-13      -3.466888598319e-12       4.446600778917e-16       9.172684676534e-12       1.290015904453e-12      -6.934232522542e-15 
  105       3.842483992782e-10       1.140811773440e-13      -3.555614703807e-12       4.533893789030e-16       8.943734832550e-12       1.264449511634e-12      -6.872962516675e-15 
  106       3.885831715613e-10       1.159456904465e-13      -3.644096383982e-12       4.622133766845e-16       8.722461143963e-12       1.239652431140e-12      -6.812848505597e-15 
  107       3.929417802230e-10       1.177796873063e-13      -3.732261543340e-12       4.711328095928e-16       8.508433477966e-12       1.215585398948e-12      -6.753373840970e-15 
  108       3.973232459309e-10       1.195812400337e-13      -3.820037265152e-12       4.801484434701e-16       8.301137834842e-12       1.192200462784e-12      -6.693967919926e-15 
  109       4.017264237744e-10       1.213484126861e-13      -3.907349834567e-12       4.892610721224e-16       8.099973881561e-12       1.169440720956e-12      -6.634004757336e-15 
  110       4.061501954465e-10       1.230793099718e-13      -3.994125268517e-12       4.984714945977e-16       7.904390294717e-12       1.147253475157e-12      -6.572930265722e-15 
  111       4.105940853376e-10       1.247722288309e-13      -4.080290932940e-12       5.077804426935e-16       7.714315767170e-12       1.125632162361e-12      -6.510665671585e-15 
  112       4.150577135442e-10       1.264255277527e-13      -4.165774176727e-12       5.171886450227e-16       7.529778801813e-12       1.104579325507e-12      -6.447253295889e-15 
  113       4.195406019096e-10       1.280375817704e-13      -4.250501871189e-12       5.266968496307e-16       7.350773733749e-12       1.084093551366e-12      -6.382732300650e-15 
  114       4.240421705636e-10       1.296067836846e-13      -4.334400438140e-12       5.363058242448e-16       7.177259618280e-12       1.064169341209e-12      -6.317138526140e-15 
  115       4.285617344607e-10       1.311315452881e-13      -4.417395877988e-12       5.460163565242e-16       7.009159118888e-12       1.044796981467e-12      -6.250504328096e-15 
  116       4.330984999193e-10       1.326102985904e-13      -4.499413797814e-12       5.558292543094e-16       6.846357395233e-12       1.025962414390e-12      -6.182858414919e-15 
  117       4.376515611607e-10       1.340414970415e-13      -4.580379439461e-12       5.657453458725e-16       6.688700991133e-12       1.007647108715e-12      -6.114225684883e-15 
  118       4.422198968475e-10       1.354236167571e-13      -4.660217707619e-12       5.757654801667e-16       6.535996722561e-12       9.898279303217e-13      -6.044627063342e-15 
  119       4.468023666230e-10       1.367551577423e-13      -4.738853197909e-12       5.858905270757e-16       6.388010565624e-12       9.724770129000e-13      -5.974079339930e-15 
  120       4.513977076498e-10       1.380346451162e-13      -4.816210224972e-12       5.961213776644e-16       6.244466544559e-12       9.555616286078e-13      -5.902595005769e-15 
  121       4.560045311488e-10       1.392606303365e-13      -4.892212850550e-12       6.064589444276e-16       6.105045619718e-12       9.390440587355e-13      -5.830182090675e-15 
  122       4.606213189380e-10       1.404316924234e-13      -4.966784911572e-12       6.169041615406e-16       5.969384575558e-12       9.228814643667e-13      -5.756844000362e-15 
  123       4.652466057419e-10       1.415464867131e-13      -5.039851020352e-12       6.274579525321e-16       5.837154408176e-12       9.070359165668e-13      -5.682607946886e-15 
  124       4.698795572070e-10       1.426038948492e-13      -5.111339635439e-12       6.381211285674e-16       5.708308053340e-12       8.915060671858e-13      -5.607614285020e-15 
  125       4.745194520764e-10       1.436028944103e-13      -5.181180398122e-12       6.488944788959e-16       5.582859154770e-12       8.762988896512e-13      -5.532037180000e-15 
  126       4.791655003879e-10       1.445425145065e-13      -5.249303227288e-12       6.597788023749e-16       5.460804632139e-12       8.614197964316e-13      -5.456056995074e-15 
  127       4.838168414743e-10       1.454218373774e-13      -5.315638355154e-12       6.707749074628e-16       5.342124194552e-12       8.468725896326e-13      -5.379860353668e-15 
  128       4.884725419644e-10       1.462399999913e-13      -5.380116362998e-12       6.818836122127e-16       5.226779854024e-12       8.326594115914e-13      -5.303640201562e-15 
  129       4.931315937829e-10       1.469961956424e-13      -5.442668216901e-12       6.931057442656e-16       5.114715438951e-12       8.187806954727e-13      -5.227595869062e-15 
  130       4.977929121514e-10       1.476896755503e-13      -5.503225303472e-12       7.044421408443e-16       5.005856107595e-12       8.052351158638e-13      -5.151933133166e-15 
  131       5.024553335886e-10       1.483197504572e-13      -5.561719465588e-12       7.158936487464e-16       4.900107861554e-12       7.920195393701e-13      -5.076864279743e-15 
  132       5.071176139108e-10       1.488857922270e-13      -5.618083038122e-12       7.274611243380e-16       4.797357059239e-12       7.791289752100e-13      -5.002608165699e-15 
  133       5.117784262325e-10       1.493872354435e-13      -5.672248883684e-12       7.391454335472e-16       4.697469929355e-12       7.665565258108e-13      -4.929390281152e-15 
  134       5.164363589669e-10       1.498235790084e-13      -5.724150428348e-12       7.509474518577e-16       4.600292084374e-12       7.542933374035e-13      -4.857442811603e-15 
  135       5.210899138262e-10       1.501943877400e-13      -5.773721697390e-12       7.628680643017e-16       4.505648034013e-12       7.423285506187e-13      -4.787004700104e-15 
  136       5.257375038224e-10       1.504992939711e-13      -5.820897351021e-12       7.749081654540e-16       4.413340698710e-12       7.306492510812e-13      -4.718321709437e-15 
  137       5.303775898772e-10       1.507380264389e-13      -5.865613327281e-12       7.870686249883e-16       4.323193231678e-12       7.192430499187e-13      -4.651586294287e-15 
  138       5.350091108399e-10       1.509104969424e-13      -5.907808770166e-12       7.993501803386e-16       4.235180399265e-12       7.081062312369e-13      -4.586750063963e-15 
  139       5.396310943836e-10       1.510167257243e-13      -5.947424369704e-12       8.117535328661e-16       4.149309936545e-12       6.972363579897e-13      -4.523691941016e-15 
  140       5.442425212786e-10       1.510568167397e-13      -5.984401811916e-12       8.242793810772e-16       4.065581242622e-12       6.866296853060e-13      -4.462276293093e-15 
  141       5.488423242726e-10       1.510309594275e-13      -6.018683818404e-12       8.369284203976e-16       3.983985162642e-12       6.762811277770e-13      -4.402352613071e-15 
  142       5.534293869715e-10       1.509394304820e-13      -6.050214185939e-12       8.497013429477e-16       3.904503769818e-12       6.661842267444e-13      -4.343755199191e-15 
  143       5.580025427190e-10       1.507825956247e-13      -6.078937826045e-12       8.625988373171e-16       3.827110147439e-12       6.563311175884e-13      -4.286302835195e-15 
  144       5.625605734773e-10       1.505609113752e-13      -6.104800804592e-12       8.756215883400e-16       3.751768170893e-12       6.467124970154e-13      -4.229798470456e-15 
  145       5.671022087072e-10       1.502749268237e-13      -6.127750381378e-12       8.887702768694e-16       3.678432289682e-12       6.373175903460e-13      -4.174028900116e-15 
  146       5.716261242485e-10       1.499252854014e-13      -6.147735049723e-12       9.020455795527e-16       3.607047309440e-12       6.281341188026e-13      -4.118764445219e-15 
  147       5.761309412001e-10       1.495127266532e-13      -6.164704576049e-12       9.154481686061e-16       3.537548173948e-12       6.191482667979e-13      -4.063758632843e-15 
  148       5.806152248004e-10       1.490380880084e-13      -6.178610039474e-12       9.289787115897e-16       3.469859747156e-12       6.103446492220e-13      -4.008747876238e-15 
  149       5.850774833077e-10       1.485023065527e-13      -6.189403871397e-12       9.426378711823e-16       3.403896595195e-12       6.017062787309e-13      -3.953451154956e-15 
  150       5.895161668800e-10       1.479064207993e-13      -6.197039895085e-12       9.564263049563e-16       3.339562768399e-12       5.932145330342e-13      -3.897569694992e-15 
  151       5.939296664560e-10       1.472515724612e-13      -6.201473365260e-12       9.703446651528e-16       3.276751583317e-12       5.848491221829e-13      -3.840786648909e-15 
  152       5.983163126346e-10       1.465390082218e-13      -6.202661007689e-12       9.843935984560e-16       3.215345404735e-12       5.765880558574e-13      -3.782766775980e-15 
  153       6.026744977158e-10       1.457700648406e-13      -6.200561290411e-12       9.985736966540e-16       3.155239968286e-12       5.684127058264e-13      -3.723237796340e-15 
  154       6.070030569412e-10       1.449461191815e-13      -6.195135182467e-12       1.012885343934e-15       3.096420350577e-12       5.603235915765e-13      -3.662243634256e-15 
  155       6.113009207146e-10       1.440686368960e-13      -6.186345541491e-12       1.027328854899e-15       3.038891676765e-12       5.523260062139e-13      -3.599914210262e-15 
  156       6.155669941381e-10       1.431391903451e-13      -6.174156928834e-12       1.041904521937e-15       2.982655122300e-12       5.444250464396e-13      -3.536385977706e-15 
  157       6.198001565197e-10       1.421594602859e-13      -6.158535650331e-12       1.056612614745e-15       2.927707819921e-12       5.366256057875e-13      -3.471802018841e-15 
  158       6.239992608807e-10       1.411312375583e-13      -6.139449797070e-12       1.071453379854e-15       2.874042766664e-12       5.289323678609e-13      -3.406312140926e-15 
  159       6.281631334633e-10       1.400564247718e-13      -6.116869286156e-12       1.086427040152e-15       2.821648730858e-12       5.213497995704e-13      -3.340072972319e-15 
  160       6.322905732380e-10       1.389370379918e-13      -6.090765901481e-12       1.101533794411e-15       2.770510159128e-12       5.138821443711e-13      -3.273248058572e-15 
  161       6.363803514114e-10       1.377752084267e-13      -6.061113334491e-12       1.116773816813e-15       2.720607083398e-12       5.065334154999e-13      -3.206007958527e-15 
  162       6.404312109333e-10       1.365731841141e-13      -6.027887224952e-12       1.132147256470e-15       2.671915027888e-12       4.993073892125e-13      -3.138530340414e-15 
  163       6.444418660045e-10       1.353333316081e-13      -5.991065201717e-12       1.147654236954e-15       2.624404916120e-12       4.922075980213e-13      -3.071000077943e-15 
  164       6.484110015845e-10       1.340581376652e-13      -5.950626923497e-12       1.163294855816e-15       2.578042977916e-12       4.852373239323e-13      -3.003609346402e-15 
  165       6.523372728986e-10       1.327502109316e-13      -5.906554119624e-12       1.179069184118e-15       2.532790656400e-12       4.783995916826e-13      -2.936557718753e-15 
  166       6.562193049455e-10       1.314122836293e-13      -5.858830630820e-12       1.194977265950e-15       2.488604514998e-12       4.716971619776e-13      -2.870052261726e-15 
  167       6.600556920053e-10       1.300472132435e-13      -5.807442449964e-12       1.211019117962e-15       2.445436144444e-12       4.651325247283e-13      -2.804307631915e-15 
  168       6.638449971462e-10       1.286579842085e-13      -5.752377762860e-12       1.227194728883e-15       2.403232069773e-12       4.587078922889e-13      -2.739546171874e-15 
  169       6.675857517330e-10       1.272477095948e-13      -5.693626989004e-12       1.243504059049e-15       2.361933657331e-12       4.524251926938e-13      -2.675998006214e-15 
  170       6.712764549336e-10       1.258196327957e-13      -5.631182822350e-12       1.259947039925e-15       2.321477021769e-12       4.462860628951e-13      -2.613901137695e-15 
  171       6.749156717622e-10       1.243770304063e-13      -5.565039531362e-12       1.276523545237e-15       2.281805951996e-12       4.402913761243e-13      -2.553450542122e-15 
  172       6.785023374103e-10       1.229229082435e-13      -5.495190708315e-12       1.293233302640e-15       2.242912093161e-12       4.344397939126e-13      -2.494640488775e-15 
  173       6.820354774651e-10       1.214602830938e-13      -5.421631409575e-12       1.310075973741e-15       2.204797952480e-12       4.287290798157e-13      -2.437409195417e-15 
  174       6.855141115695e-10       1.199922805132e-13      -5.344358916881e-12       1.327051181238e-15       2.167464142285e-12       4.231565458230e-13      -2.381688534897e-15 
  175       6.889372533311e-10       1.185221361112e-13      -5.263372775098e-12       1.344158508340e-15       2.130909340145e-12       4.177190436942e-13      -2.327403923169e-15 
  176       6.923039102321e-10       1.170531968336e-13      -5.178674829953e-12       1.361397498165e-15       2.095130248982e-12       4.124129562961e-13      -2.274474207297e-15 
  177       6.956130835388e-10       1.155889222468e-13      -5.090269265789e-12       1.378767653158e-15       2.060121557190e-12       4.072341889389e-13      -2.222811553477e-15 
