# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   18       1.216451286599e-10       5.208131279606e-16       1.622212201855e-13       1.369628469637e-17       3.811546267846e-10       3.570038102738e-11      -9.500892111240e-15 
   19       1.234459053167e-10       6.209127540445e-16       1.719497990540e-13       1.523106169782e-17       3.476231712515e-10       3.278991984600e-11      -2.153583485738e-15 
   20       1.253191937510e-10       7.413430316992e-16       1.822673732442e-13       1.684883071383e-17       3.180849559582e-10       3.020640831476e-11       2.820416288148e-16 
   21       1.272656495675e-10       8.815541869925e-16       1.931219671782e-13       1.854978783371e-17       2.920769764719e-10       2.790267588284e-11      -1.590741042965e-15 
   22       1.292579480467e-10       1.041178808990e-15       2.043217063812e-13       2.033411468427e-17       2.689745950174e-10       2.582079021608e-11      -5.974122152061e-15 
   23       1.313026519113e-10       1.220430151720e-15       2.155384600308e-13       2.220198133052e-17       2.484695252045e-10       2.395268440710e-11      -1.107753337320e-14 
   24       1.333945258472e-10       1.419542920307e-15       2.263545099744e-13       2.415354293194e-17       2.300946566721e-10       2.228215651323e-11      -1.500327557684e-14 
   25       1.355278277902e-10       1.638796089920e-15       2.364600909055e-13       2.618894321984e-17       2.136013674457e-10       2.078628146630e-11      -1.693743870780e-14 
   26       1.376840552583e-10       1.878644281933e-15       2.455910947111e-13       2.830831220784e-17       1.986675056605e-10       1.942699691988e-11      -1.656542768308e-14 
   27       1.398728765299e-10       2.140826311866e-15       2.536763301230e-13       3.051177411609e-17       1.852159055969e-10       1.819488041460e-11      -1.442086403275e-14 
   28       1.420973583170e-10       2.427722325867e-15       2.607288209681e-13       3.279943993793e-17       1.730838525264e-10       1.707452624658e-11      -1.153869385282e-14 
   29       1.443469447507e-10       2.741735611019e-15       2.667931539934e-13       3.517140761150e-17       1.619771787510e-10       1.603940212586e-11      -9.071857556506e-15 
   30       1.466283125417e-10       3.084030259467e-15       2.719180388187e-13       3.762777503974e-17       1.518347613354e-10       1.508844540519e-11      -7.415872287113e-15 
   31       1.489430938489e-10       3.455282988880e-15       2.761775295987e-13       4.016863104145e-17       1.425813905777e-10       1.422164281910e-11      -6.748470901273e-15 
   32       1.512830902962e-10       3.856113502227e-15       2.796390427692e-13       4.279405449485e-17       1.340707957213e-10       1.343182226936e-11      -7.151307092706e-15 
   33       1.536477231476e-10       4.287525910785e-15       2.822180483899e-13       4.550412503559e-17       1.262566631715e-10       1.271229389951e-11      -8.259208300082e-15 
   34       1.560305412496e-10       4.750619096312e-15       2.837683614615e-13       4.829891573353e-17       1.190698426264e-10       1.205055385833e-11      -9.466500718491e-15 
   35       1.584201821517e-10       5.246454238177e-15       2.841345784324e-13       5.117849240549e-17       1.124034374201e-10       1.143054127563e-11      -1.016469404540e-14 
   36       1.608239102180e-10       5.776002870560e-15       2.832100001962e-13       5.414292169963e-17       1.062401429189e-10       1.085008470093e-11      -1.029012590061e-14 
   37       1.632507395878e-10       6.340174862663e-15       2.808969636675e-13       5.719226564394e-17       1.005606356042e-10       1.030867398191e-11      -9.962272330970e-15 
   38       1.657043609812e-10       6.939827011320e-15       2.770908469341e-13       6.032657947831e-17       9.530507454046e-11       9.802430551805e-12      -9.342643132520e-15 
   39       1.681841414632e-10       7.575749714894e-15       2.717050379279e-13       6.354591211528e-17       9.039467611263e-11       9.325938156381e-12      -8.612560255613e-15 
   40       1.706901318684e-10       8.248631371084e-15       2.647573276162e-13       6.685030776248e-17       8.581437897281e-11       8.879264760857e-12      -7.889847173149e-15 
   41       1.732186668829e-10       8.959075064292e-15       2.563121189323e-13       7.023980481844e-17       8.155210946758e-11       8.462798990179e-12      -7.288915014711e-15 
   42       1.757603313515e-10       9.707602100628e-15       2.464589023123e-13       7.371443545426e-17       7.757411628486e-11       8.075151574512e-12      -6.944780173572e-15 
   43       1.783045551205e-10       1.049471452074e-14       2.352776290519e-13       7.727422349058e-17       7.383744251937e-11       7.713846472035e-12      -6.971324380192e-15 
   44       1.808563765442e-10       1.132111727274e-14       2.227185208294e-13       8.091917720072e-17       7.033630343754e-11       7.378024730100e-12      -7.317758460146e-15 
   45       1.834240044524e-10       1.218755724360e-14       2.086872095544e-13       8.464929428979e-17       6.706709962927e-11       7.066318312492e-12      -7.869370031116e-15 
   46       1.860139394384e-10       1.309476147341e-14       1.930767239250e-13       8.846456372174e-17       6.401449279116e-11       6.775974264163e-12      -8.485034094762e-15 
   47       1.886307641411e-10       1.404343662947e-14       1.757666460110e-13       9.236496559970e-17       6.115049078217e-11       6.502751143211e-12      -8.995665416619e-15 
   48       1.912770628949e-10       1.503417830885e-14       1.566466252368e-13       9.635046863631e-17       5.844305630973e-11       6.242138453145e-12      -9.250500239937e-15 
   49       1.939536432403e-10       1.606716994035e-14       1.356967262985e-13       1.004210220005e-16       5.588693741997e-11       5.993663075778e-12      -9.274979778747e-15 
   50       1.966590165344e-10       1.714239810320e-14       1.129282812555e-13       1.045765609670e-16       5.347995576809e-11       5.757618827558e-12      -9.154713163168e-15 
   51       1.993890759144e-10       1.825973028802e-14       8.836189908581e-14       1.088170088884e-16       5.121382328412e-11       5.533814266320e-12      -8.992404521707e-15 
   52       2.021368931791e-10       1.941890977031e-14       6.202786499338e-14       1.131422769534e-16       4.907371312806e-11       5.321536623283e-12      -8.908745633292e-15 
   53       2.048954646045e-10       2.061967962269e-14       3.395211854950e-14       1.175522664240e-16       4.704290829362e-11       5.119862232411e-12      -9.011493450194e-15 
   54       2.076672448722e-10       2.186220398952e-14       4.109035942292e-15       1.220468765833e-16       4.511913838416e-11       4.928764557468e-12      -9.291312795439e-15 
   55       2.104567107165e-10       2.314674620538e-14      -2.754279804395e-14       1.266259984087e-16       4.330169595819e-11       4.748228224839e-12      -9.700706123987e-15 
   56       2.132675488960e-10       2.447354942018e-14      -6.104743237289e-14       1.312895121348e-16       4.158651530908e-11       4.577906410686e-12      -1.018305289276e-14 
   57       2.161025767205e-10       2.584283688732e-14      -9.645175510959e-14       1.360372871146e-16       3.996595631960e-11       4.417099301146e-12      -1.067216824501e-14 
   58       2.189636625779e-10       2.725481225191e-14      -1.338056987740e-13       1.408691816813e-16       3.842858831640e-11       4.264732552514e-12      -1.109186169465e-14 
   59       2.218520336078e-10       2.870953644883e-14      -1.731490306178e-13       1.457850528051e-16       3.696233155951e-11       4.119646650563e-12      -1.137413026955e-14 
   60       2.247694626598e-10       3.020652435908e-14      -2.144676747607e-13       1.507847880004e-16       3.556522454678e-11       3.981592379710e-12      -1.151967398530e-14 
   61       2.277172170147e-10       3.174505482786e-14      -2.577275916606e-13       1.558682805966e-16       3.423677963557e-11       3.850428873728e-12      -1.155067887921e-14 
   62       2.306956304786e-10       3.332428200385e-14      -3.028870570355e-13       1.610354207831e-16       3.297474502575e-11       3.725822266726e-12      -1.149360468168e-14 
   63       2.337040370336e-10       3.494323144458e-14      -3.498964124689e-13       1.662860958027e-16       3.177500243230e-11       3.607234692295e-12      -1.137937517710e-14 
   64       2.367407044879e-10       3.660079622198e-14      -3.986978160150e-13       1.716201901453e-16       3.063146475803e-11       3.493913282652e-12      -1.124356856479e-14 
   65       2.398037745554e-10       3.829585692879e-14      -4.492382254790e-13       1.770375990254e-16       2.953775207831e-11       3.385096177770e-12      -1.111856942199e-14 
   66       2.428944635285e-10       4.002767998580e-14      -5.015121043230e-13       1.825382716996e-16       2.849286198886e-11       3.280705972346e-12      -1.100766518832e-14 
   67       2.460144228493e-10       4.179559697657e-14      -5.555273410391e-13       1.881221776959e-16       2.749652076818e-11       3.180783897786e-12      -1.090578784351e-14 
   68       2.491647550095e-10       4.359888776907e-14      -6.112929330348e-13       1.937892948933e-16       2.654745942846e-11       3.085280932524e-12      -1.080703438776e-14 
   69       2.523459753524e-10       4.543678008688e-14      -6.688191073832e-13       1.995396100870e-16       2.564336113124e-11       2.994052871372e-12      -1.070463235246e-14 
   70       2.555579738754e-10       4.730844908042e-14      -7.281174415728e-13       2.053731195529e-16       2.478080860299e-11       2.906855394876e-12      -1.059090531075e-14 
   71       2.587999770322e-10       4.921301689818e-14      -7.892009842570e-13       2.112898296133e-16       2.395523155077e-11       2.823339138669e-12      -1.045723838824e-14 
   72       2.620711479702e-10       5.114951668028e-14      -8.520756448789e-13       2.172897635386e-16       2.316207988987e-11       2.743143837749e-12      -1.029662570618e-14 
   73       2.653726055114e-10       5.311677749071e-14      -9.167121807943e-13       2.233729825320e-16       2.240072099820e-11       2.666212637257e-12      -1.011195545277e-14 
   74       2.687057254902e-10       5.511351642012e-14      -9.830690262569e-13       2.295395698128e-16       2.167119899445e-11       2.592529484089e-12      -9.909260207581e-15 
   75       2.720715134360e-10       5.713837098654e-14      -1.051100469858e-12       2.357896253338e-16       2.097305102966e-11       2.522022774370e-12      -9.695299961061e-15 
   76       2.754705809522e-10       5.918989789426e-14      -1.120756575934e-12       2.421232664911e-16       2.030528268943e-11       2.454562684790e-12      -9.477586573453e-15 
   77       2.789031220939e-10       6.126657179280e-14      -1.191983105980e-12       2.485406288336e-16       1.966634339610e-11       2.389958503947e-12      -9.264408233635e-15 
   78       2.823688897469e-10       6.336678403590e-14      -1.264721440051e-12       2.550418667731e-16       1.905410181098e-11       2.327955963682e-12      -9.064853918001e-15 
   79       2.858671720061e-10       6.548884144039e-14      -1.338908498179e-12       2.616271542933e-16       1.846582123658e-11       2.268234570417e-12      -8.888837849329e-15 
   80       2.893972531023e-10       6.763102013841e-14      -1.414482222647e-12       2.682966790389e-16       1.789883783971e-11       2.210486748265e-12      -8.744766843164e-15 
   81       2.929599403369e-10       6.979174063470e-14      -1.491399294178e-12       2.750506218353e-16       1.735278508066e-11       2.154676968017e-12      -8.632022006751e-15 
   82       2.965562604441e-10       7.196942102755e-14      -1.569620363382e-12       2.818891748910e-16       1.682771249682e-11       2.100822959071e-12      -8.547209903375e-15 
   83       3.001869841722e-10       7.416242439844e-14      -1.649104787172e-12       2.888125486808e-16       1.632340578944e-11       2.048916758862e-12      -8.486384800369e-15 
   84       3.038526116353e-10       7.636905859128e-14      -1.729810653152e-12       2.958209725335e-16       1.583937524102e-11       1.998923559238e-12      -8.445029477753e-15 
   85       3.075533576648e-10       7.858757599151e-14      -1.811694804004e-12       3.029146952185e-16       1.537484413276e-11       1.950780552829e-12      -8.418036036870e-15 
   86       3.112891371608e-10       8.081617330536e-14      -1.894712861874e-12       3.100939855331e-16       1.492873716193e-11       1.904395779421e-12      -8.399686709029e-15 
   87       3.150595504439e-10       8.305299133904e-14      -1.978819252765e-12       3.173591328896e-16       1.449966885931e-11       1.859646972321e-12      -8.383634664138e-15 
   88       3.188638686066e-10       8.529611477789e-14      -2.063967230923e-12       3.247104479023e-16       1.408593200661e-11       1.816380404734e-12      -8.362884819347e-15 
   89       3.227013564527e-10       8.754359908035e-14      -2.150107444404e-12       3.321482584992e-16       1.368590328342e-11       1.774448824702e-12      -8.331295224286e-15 
   90       3.265723313034e-10       8.979355647596e-14      -2.237183320751e-12       3.396728962781e-16       1.329935838089e-11       1.733834594350e-12      -8.288392961594e-15 
   91       3.304772440678e-10       9.204408311357e-14      -2.325134999042e-12       3.472847090820e-16       1.292634280648e-11       1.694543831586e-12      -8.235281860483e-15 
   92       3.344163469836e-10       9.429323333034e-14      -2.413900726780e-12       3.549840657966e-16       1.256676776179e-11       1.656568481014e-12      -8.173192710457e-15 
   93       3.383896840258e-10       9.653901983714e-14      -2.503416862416e-12       3.627713568705e-16       1.222040481057e-11       1.619885745891e-12      -8.103486850129e-15 
   94       3.423970813163e-10       9.877941390395e-14      -2.593617877891e-12       3.706469948353e-16       1.188688054681e-11       1.584457520103e-12      -8.027659756026e-15 
   95       3.464381375322e-10       1.010123455453e-13      -2.684436361163e-12       3.786114148256e-16       1.156567126274e-11       1.550229820129e-12      -7.947344631411e-15 
   96       3.505122143157e-10       1.032357037055e-13      -2.775803018743e-12       3.866650750987e-16       1.125609761691e-11       1.517132217007e-12      -7.864315995085e-15 
   97       3.546184266823e-10       1.054473364445e-13      -2.867646678227e-12       3.948084575553e-16       1.095731930219e-11       1.485077268305e-12      -7.780493270208e-15 
   98       3.587556334305e-10       1.076450511227e-13      -2.959894290832e-12       4.030420682590e-16       1.066832971385e-11       1.453959950085e-12      -7.697944373105e-15 
   99       3.629227413786e-10       1.098266645139e-13      -3.052472409905e-12       4.113664381574e-16       1.038818609667e-11       1.423682578486e-12      -7.618471260067e-15 
  100       3.671196879791e-10       1.119901608407e-13      -3.145311859943e-12       4.197821242370e-16       1.011674870740e-11       1.394234830063e-12      -7.542291827787e-15 
  101       3.713465807134e-10       1.141335565722e-13      -3.238343736683e-12       4.282897094987e-16       9.854036930202e-12       1.365624053134e-12      -7.469177113868e-15 
  102       3.756033899668e-10       1.162548532741e-13      -3.331498010288e-12       4.368898032873e-16       9.600000691465e-12       1.337850533531e-12      -7.398851223247e-15 
  103       3.798899432411e-10       1.183520383993e-13      -3.424703545768e-12       4.455830418143e-16       9.354517982144e-12       1.310907235537e-12      -7.330989849830e-15 
  104       3.842059193677e-10       1.204230860785e-13      -3.517888123411e-12       4.543700886800e-16       9.117392380096e-12       1.284779542817e-12      -7.265218798131e-15 
  105       3.885508427207e-10       1.224659579110e-13      -3.610978459196e-12       4.632516353964e-16       8.888350572419e-12       1.259444999349e-12      -7.201112504905e-15 
  106       3.929240774301e-10       1.244786037551e-13      -3.703900225228e-12       4.722284019094e-16       8.667039877776e-12       1.234873050357e-12      -7.138192560786e-15 
  107       3.973248215942e-10       1.264589625185e-13      -3.796578070152e-12       4.813011371212e-16       8.453025768739e-12       1.211024783247e-12      -7.075926231923e-15 
  108       4.017521014933e-10       1.284049629493e-13      -3.888935639586e-12       4.904706194130e-16       8.245789394114e-12       1.187852668532e-12      -7.013724981617e-15 
  109       4.062047658024e-10       1.303145244263e-13      -3.980895596536e-12       4.997376571674e-16       8.044725101282e-12       1.165300300771e-12      -6.950942991954e-15 
  110       4.106816896773e-10       1.321856089534e-13      -4.072380256721e-12       5.091030641990e-16       7.849276637507e-12       1.143315436031e-12      -6.887008560976e-15 
  111       4.151824291138e-10       1.340163830095e-13      -4.163313543102e-12       5.185675813514e-16       7.659370880694e-12       1.121891556441e-12      -6.821840578244e-15 
  112       4.197066398918e-10       1.358050779877e-13      -4.253619320878e-12       5.281319457972e-16       7.475035238215e-12       1.101031164924e-12      -6.755482830412e-15 
  113       4.242538715071e-10       1.375499421224e-13      -4.343220831108e-12       5.377969155061e-16       7.296262827926e-12       1.080732837242e-12      -6.687975719779e-15 
  114       4.288235634462e-10       1.392492417827e-13      -4.432040717185e-12       5.475632695205e-16       7.123011363440e-12       1.060991093619e-12      -6.619356091827e-15 
  115       4.334150414625e-10       1.409012627665e-13      -4.520001051301e-12       5.574318082312e-16       6.955202039400e-12       1.041796270342e-12      -6.549657062756e-15 
  116       4.380275138518e-10       1.425043115942e-13      -4.607023360913e-12       5.674033536538e-16       6.792718416748e-12       1.023134391379e-12      -6.478907847027e-15 
  117       4.426600677280e-10       1.440567168026e-13      -4.693028655211e-12       5.774787497040e-16       6.635405308002e-12       1.004987039985e-12      -6.407133584898e-15 
  118       4.473116652985e-10       1.455568302388e-13      -4.777937451587e-12       5.876588624740e-16       6.483067662525e-12       9.873312303150e-13      -6.334355169963e-15 
  119       4.519811401404e-10       1.470030283534e-13      -4.861669802097e-12       5.979445805079e-16       6.335469451796e-12       9.701392790358e-13      -6.260589076687e-15 
  120       4.566671934756e-10       1.483937134954e-13      -4.944145319932e-12       6.083368150780e-16       6.192332554689e-12       9.533786769351e-13      -6.185847187952e-15 
  121       4.613683904465e-10       1.497273152050e-13      -5.025283205885e-12       6.188365004601e-16       6.053335642736e-12       9.370119605330e-13      -6.110136622586e-15 
  122       4.660831563921e-10       1.510022915080e-13      -5.105002274816e-12       6.294445942102e-16       5.918113065407e-12       9.209965836930e-13      -6.033459562907e-15 
  123       4.708099704758e-10       1.522171810940e-13      -5.183222125148e-12       6.401620445491e-16       5.786333578914e-12       9.052948616842e-13      -5.955843258865e-15 
  124       4.755479796916e-10       1.533707638838e-13      -5.259866743105e-12       6.509896876878e-16       5.657949148249e-12       8.899053703825e-13      -5.877434310803e-15 
  125       4.802964487054e-10       1.544619214327e-13      -5.334861364339e-12       6.619283391722e-16       5.532972760293e-12       8.748349291062e-13      -5.798414943497e-15 
  126       4.850545666719e-10       1.554895893744e-13      -5.408131403092e-12       6.729788257335e-16       5.411400658879e-12       8.600888026204e-13      -5.718973863991e-15 
  127       4.898214450625e-10       1.564527591156e-13      -5.479602487651e-12       6.841419853058e-16       5.293211858256e-12       8.456706519964e-13      -5.639306326566e-15 
  128       4.945961154937e-10       1.573504795298e-13      -5.549200495808e-12       6.954186670428e-16       5.178367656557e-12       8.315824854709e-13      -5.559614197697e-15 
  129       4.993775275556e-10       1.581818586516e-13      -5.616851590324e-12       7.068097313351e-16       5.066811149265e-12       8.178246093047e-13      -5.480106021019e-15 
  130       5.041645466404e-10       1.589460653712e-13      -5.682482254386e-12       7.183160498273e-16       4.958466742680e-12       8.043955786424e-13      -5.400997082287e-15 
  131       5.089559517705e-10       1.596423311277e-13      -5.746019327067e-12       7.299385054351e-16       4.853239667387e-12       7.912921483710e-13      -5.322509474339e-15 
  132       5.137504334271e-10       1.602699516044e-13      -5.807390038788e-12       7.416779923624e-16       4.751015491720e-12       7.785092239794e-13      -5.244872162060e-15 
  133       5.185465913784e-10       1.608282884218e-13      -5.866522046776e-12       7.535354161183e-16       4.651659635234e-12       7.660398124173e-13      -5.168321047341e-15 
  134       5.233429325082e-10       1.613167708329e-13      -5.923343470529e-12       7.655116935341e-16       4.555016882167e-12       7.538749729544e-13      -5.093099034044e-15 
  135       5.281378686442e-10       1.617348974165e-13      -5.977782927268e-12       7.776077527809e-16       4.460910894908e-12       7.420037680393e-13      -5.019456092966e-15 
  136       5.329297143862e-10       1.620822377716e-13      -6.029769567405e-12       7.898245333862e-16       4.369143727466e-12       7.304132141591e-13      -4.947649326796e-15 
  137       5.377168350284e-10       1.623584635292e-13      -6.079233920507e-12       8.021629482866e-16       4.279537731393e-12       7.190908829244e-13      -4.877880150963e-15 
  138       5.424981121965e-10       1.625634414218e-13      -6.126110456943e-12       8.146237655188e-16       4.192067197565e-12       7.080331121237e-13      -4.810098362104e-15 
  139       5.472725225010e-10       1.626971531015e-13      -6.170335359781e-12       8.272077142612e-16       4.106739477515e-12       6.972375551244e-13      -4.744177823546e-15 
  140       5.520389905595e-10       1.627596685497e-13      -6.211845778296e-12       8.399155214787e-16       4.023553597794e-12       6.867005748654e-13      -4.679977199179e-15 
  141       5.567963877776e-10       1.627511479571e-13      -6.250579868571e-12       8.527479116985e-16       3.942500042514e-12       6.764172115374e-13      -4.617339619273e-15 
  142       5.615435311301e-10       1.626718436042e-13      -6.286476834101e-12       8.657056067863e-16       3.863560535888e-12       6.663811502636e-13      -4.556092346311e-15 
  143       5.662791819420e-10       1.625221017415e-13      -6.319476966403e-12       8.787893257223e-16       3.786707824768e-12       6.565846887803e-13      -4.496046440810e-15 
  144       5.710020446694e-10       1.623023644697e-13      -6.349521685613e-12       8.919997843774e-16       3.711905461185e-12       6.470187051175e-13      -4.436996427144e-15 
  145       5.757107656809e-10       1.620131716197e-13      -6.376553581099e-12       9.053376952898e-16       3.639107584891e-12       6.376726252794e-13      -4.378719959373e-15 
  146       5.804039320385e-10       1.616551626333e-13      -6.400516452057e-12       9.188037674401e-16       3.568258705897e-12       6.285343909254e-13      -4.320977487065e-15 
  147       5.850800702782e-10       1.612290784434e-13      -6.421355348122e-12       9.323987060285e-16       3.499293487013e-12       6.195904270502e-13      -4.263511921122e-15 
  148       5.897376451921e-10       1.607357633538e-13      -6.439016609970e-12       9.461232122502e-16       3.432136526390e-12       6.108256096647e-13      -4.206048299604e-15 
  149       5.943750586082e-10       1.601761669198e-13      -6.453447909923e-12       9.599779830720e-16       3.366702140057e-12       6.022232334768e-13      -4.148293453556e-15 
  150       5.989906481727e-10       1.595513458285e-13      -6.464598292555e-12       9.739637110080e-16       3.302894144462e-12       5.937649795714e-13      -4.089935672830e-15 
  151       6.035826861300e-10       1.588624657789e-13      -6.472418215292e-12       9.880810838962e-16       3.240605639014e-12       5.854308830917e-13      -4.030644371910e-15 
  152       6.081493781043e-10       1.581108033621e-13      -6.476859589024e-12       1.002330784674e-15       3.179718788619e-12       5.771993009194e-13      -3.970069755739e-15 
  153       6.126889952935e-10       1.572977307876e-13      -6.477876262130e-12       1.016713440190e-15       3.120129136823e-12       5.690519069027e-13      -3.907927751892e-15 
  154       6.172002874397e-10       1.564246645066e-13      -6.475425437749e-12       1.031229462754e-15       3.061821545439e-12       5.609892679352e-13      -3.844264392186e-15 
  155       6.216821060937e-10       1.554931153766e-13      -6.469466466259e-12       1.045879193364e-15       3.004800930769e-12       5.530166605911e-13      -3.779215479175e-15 
  156       6.261332741162e-10       1.545047071645e-13      -6.459960456191e-12       1.060662950871e-15       2.949068275553e-12       5.451391670226e-13      -3.712923627357e-15 
  157       6.305525851387e-10       1.534611783387e-13      -6.446870317098e-12       1.075581031495e-15       2.894620536447e-12       5.373616682451e-13      -3.645538363256e-15 
  158       6.349388030241e-10       1.523643838631e-13      -6.430160802410e-12       1.090633708338e-15       2.841450551488e-12       5.296888374232e-13      -3.577216225504e-15 
  159       6.392906613267e-10       1.512162969889e-13      -6.409798552304e-12       1.105821230908e-15       2.789546947574e-12       5.221251331564e-13      -3.508120864921e-15 
  160       6.436068627531e-10       1.500190110484e-13      -6.385752136563e-12       1.121143824626e-15       2.738894047934e-12       5.146747927644e-13      -3.438423144600e-15 
  161       6.478860786229e-10       1.487747412471e-13      -6.357992097438e-12       1.136601690352e-15       2.689471779598e-12       5.073418255730e-13      -3.368301239984e-15 
  162       6.521269483288e-10       1.474858264573e-13      -6.326490992515e-12       1.152195003895e-15       2.641255580877e-12       5.001300061996e-13      -3.297940738953e-15 
  163       6.563280787973e-10       1.461547310103e-13      -6.291223437576e-12       1.167923915532e-15       2.594216308829e-12       4.930428678391e-13      -3.227534741902e-15 
  164       6.604880439493e-10       1.447840464899e-13      -6.252166149460e-12       1.183788549525e-15       2.548320146736e-12       4.860836955492e-13      -3.157283961824e-15 
  165       6.646053841604e-10       1.433764935247e-13      -6.209297988928e-12       1.199789003636e-15       2.503528511575e-12       4.792555195362e-13      -3.087396824392e-15 
  166       6.686786057219e-10       1.419349235816e-13      -6.162600003529e-12       1.215925348646e-15       2.459797961494e-12       4.725611084406e-13      -3.018089568042e-15 
  167       6.727061803005e-10       1.404623207582e-13      -6.112055470455e-12       1.232197627868e-15       2.417080103280e-12       4.660029626229e-13      -2.949586344052e-15 
  168       6.766865443999e-10       1.389618035758e-13      -6.057649939411e-12       1.248605856666e-15       2.375321499837e-12       4.595833074491e-13      -2.882119316625e-15 
  169       6.806180988201e-10       1.374366267725e-13      -5.999371275477e-12       1.265150021973e-15       2.334463577653e-12       4.533040865762e-13      -2.815928762972e-15 
  170       6.844992081191e-10       1.358901830956e-13      -5.937209701967e-12       1.281830081805e-15       2.294442534280e-12       4.471669552382e-13      -2.751263173392e-15 
  171       6.883283087684e-10       1.343259006331e-13      -5.871157229024e-12       1.298645933166e-15       2.255202223941e-12       4.411728101653e-13      -2.688326109673e-15 
  172       6.921042448718e-10       1.327469214456e-13      -5.801205796189e-12       1.315597313778e-15       2.216734213751e-12       4.353203494158e-13      -2.627111598446e-15 
  173       6.958259595363e-10       1.311563994489e-13      -5.727349056370e-12       1.332683891194e-15       2.179040905675e-12       4.296073790362e-13      -2.567555140630e-15 
  174       6.994923886000e-10       1.295576038206e-13      -5.649583016227e-12       1.349905293061e-15       2.142122819746e-12       4.240312570779e-13      -2.509585601413e-15 
  175       7.031024605368e-10       1.279539203666e-13      -5.567906076530e-12       1.367261106514e-15       2.105978554492e-12       4.185888849926e-13      -2.453125093107e-15 
  176       7.066550963600e-10       1.263488528877e-13      -5.482319072515e-12       1.384750877555e-15       2.070604747355e-12       4.132766990270e-13      -2.398088858007e-15 
  177       7.101492095266e-10       1.247460245467e-13      -5.392825314241e-12       1.402374110448e-15       2.035996035117e-12       4.080906616182e-13      -2.344385151250e-15 
