# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   72       2.620692527241e-10       4.947057682508e-14      -8.677033673124e-13       0.000000000000e+00       2.352179079449e-11       2.789320169997e-12      -1.011784603192e-14 
   73       2.654371140995e-10       5.137882982683e-14      -9.321171609763e-13       0.000000000000e+00       2.275478074514e-11       2.711488402093e-12      -9.934373448363e-15 
   74       2.688373828176e-10       5.331604748159e-14      -9.982328760559e-13       0.000000000000e+00       2.201967898263e-11       2.636918947320e-12      -9.733425877479e-15 
   75       2.722710068860e-10       5.528090355091e-14      -1.066003933720e-12       0.000000000000e+00       2.131602811551e-11       2.565540071426e-12      -9.521647655036e-15 
   76       2.757385451607e-10       5.727199110400e-14      -1.135379440566e-12       0.000000000000e+00       2.064283648705e-11       2.497221310942e-12      -9.306420101708e-15 
   77       2.792401440876e-10       5.928782122357e-14      -1.206304106232e-12       0.000000000000e+00       1.999855343243e-11       2.431770779472e-12      -9.095885472380e-15 
   78       2.827755144436e-10       6.132682171157e-14      -1.278718160999e-12       0.000000000000e+00       1.938104453576e-11       2.368932473995e-12      -8.898970905447e-15 
   79       2.863439080785e-10       6.338733579506e-14      -1.352557273409e-12       0.000000000000e+00       1.878756688721e-11       2.308383581157e-12      -8.725412372116e-15 
   80       2.899445730733e-10       6.546767949378e-14      -1.427758369463e-12       0.000000000000e+00       1.821545041038e-11       2.249814506461e-12      -8.583461416884e-15 
   81       2.935782614171e-10       6.756632804365e-14      -1.504278435338e-12       0.000000000000e+00       1.766433254430e-11       2.193190893834e-12      -8.472494038606e-15 
   82       2.972459419298e-10       6.968175963774e-14      -1.582078844948e-12       0.000000000000e+00       1.713426829818e-11       2.138532405598e-12      -8.389155933101e-15 
   83       3.009483309233e-10       7.181239943536e-14      -1.661119774861e-12       0.000000000000e+00       1.662504716337e-11       2.085832897334e-12      -8.329547025122e-15 
   84       3.046858778027e-10       7.395661935423e-14      -1.741360231197e-12       0.000000000000e+00       1.613618144578e-11       2.035059256074e-12      -8.289202506387e-15 
   85       3.084587506674e-10       7.611273786261e-14      -1.822758076527e-12       0.000000000000e+00       1.566689459841e-11       1.986150238509e-12      -8.263073873595e-15 
   86       3.122668219118e-10       7.827901977141e-14      -1.905270056771e-12       0.000000000000e+00       1.521610955379e-11       1.939015309184e-12      -8.245509966464e-15 
   87       3.161096538268e-10       8.045367602639e-14      -1.988851828092e-12       0.000000000000e+00       1.478243705643e-11       1.893533478704e-12      -8.230238005747e-15 
   88       3.199864842004e-10       8.263486350024e-14      -2.073457983800e-12       0.000000000000e+00       1.436416399532e-11       1.849552141932e-12      -8.210344631263e-15 
   89       3.238965460098e-10       8.482070915856e-14      -2.159040479104e-12       0.000000000000e+00       1.395966141665e-11       1.806924910603e-12      -8.179759613565e-15 
   90       3.278401153575e-10       8.700938735523e-14      -2.245543563559e-12       0.000000000000e+00       1.356870734512e-11       1.765634445002e-12      -8.138015056475e-15 
   91       3.318176021582e-10       8.919905433558e-14      -2.332908099550e-12       0.000000000000e+00       1.319135093925e-11       1.725686839707e-12      -8.086201295823e-15 
   92       3.358292214191e-10       9.138782509710e-14      -2.421073096515e-12       0.000000000000e+00       1.282750597859e-11       1.687073774917e-12      -8.025534186086e-15 
   93       3.398749838459e-10       9.357377354672e-14      -2.509975713844e-12       0.000000000000e+00       1.247694548353e-11       1.649771938833e-12      -7.957358650380e-15 
   94       3.439546864489e-10       9.575493265808e-14      -2.599551263776e-12       0.000000000000e+00       1.213929633513e-11       1.613742450049e-12      -7.883152230449e-15 
   95       3.480679031492e-10       9.792929462884e-14      -2.689733214292e-12       0.000000000000e+00       1.181403389490e-11       1.578930279934e-12      -7.804528636660e-15 
   96       3.522139753848e-10       1.000948110380e-13      -2.780453192012e-12       0.000000000000e+00       1.150047662468e-11       1.545263675025e-12      -7.723241297989e-15 
   97       3.563920027169e-10       1.022493930031e-13      -2.871640985093e-12       0.000000000000e+00       1.119778070638e-11       1.512653579411e-12      -7.641186912013e-15 
   98       3.606008334356e-10       1.043909113375e-13      -2.963224546120e-12       0.000000000000e+00       1.090493466182e-11       1.480993057118e-12      -7.560408994901e-15 
   99       3.648393641913e-10       1.065172449924e-13      -3.055131465819e-12       0.000000000000e+00       1.062099119447e-11       1.450182689076e-12      -7.482688001012e-15 
  100       3.691075076182e-10       1.086264338701e-13      -3.147293626085e-12       0.000000000000e+00       1.034581181383e-11       1.420212117146e-12      -7.408237764666e-15 
