# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   36       1.613701252230e-10       5.711645337795e-15       2.778012479808e-13       0.000000000000e+00       1.085007594674e-10       1.111081736460e-11      -1.020884055193e-14 
   37       1.638881123398e-10       6.272869084006e-15       2.751247249797e-13       0.000000000000e+00       1.027493719916e-10       1.056198072822e-11      -9.884931734248e-15 
   38       1.664368694689e-10       6.869643708720e-15       2.709391387399e-13       0.000000000000e+00       9.742526103329e-11       1.004855928484e-11      -9.268839423760e-15 
   39       1.690157721475e-10       7.502776310288e-15       2.651556153529e-13       0.000000000000e+00       9.244901921570e-11       9.565090715327e-12      -8.539168518964e-15 
   40       1.716246444176e-10       8.172999700682e-15       2.577909427847e-13       0.000000000000e+00       8.780559967704e-11       9.111646140068e-12      -7.814631335026e-15 
   41       1.742595059893e-10       8.880974421071e-15       2.489088737380e-13       0.000000000000e+00       8.348294440007e-11       8.688612384287e-12      -7.211874824057e-15 
   42       1.769105953538e-10       9.627286828826e-15       2.385982508419e-13       0.000000000000e+00       7.944705752411e-11       8.294570904465e-12      -6.868640806717e-15 
   43       1.795670235186e-10       1.041249727276e-14       2.269389865209e-13       0.000000000000e+00       7.565461979557e-11       7.927007192547e-12      -6.901172719285e-15 
   44       1.822337369833e-10       1.123731298434e-14       2.138839139180e-13       0.000000000000e+00       7.209990186231e-11       7.585082143379e-12      -7.257730082774e-15 
   45       1.849189418318e-10       1.210246168393e-14       1.993425247963e-13       0.000000000000e+00       6.877936951363e-11       7.267455261688e-12      -7.821416660471e-15 
   46       1.876291744733e-10       1.300864266212e-14       1.832124455195e-13       0.000000000000e+00       6.567759577789e-11       6.971388785616e-12      -8.448469473106e-15 
   47       1.903690953135e-10       1.395652571332e-14       1.653786336096e-13       0.000000000000e+00       6.276633313783e-11       6.692642964614e-12      -8.966685402557e-15 
   48       1.931413587134e-10       1.494667936911e-14       1.457353040312e-13       0.000000000000e+00       6.001322908760e-11       6.426700435319e-12      -9.222564293276e-15 
   49       1.959466609556e-10       1.597933416456e-14       1.242608915055e-13       0.000000000000e+00       5.741304281990e-11       6.173091826094e-12      -9.242123881744e-15 
   50       1.987833513025e-10       1.705455080729e-14       1.009628387507e-13       0.000000000000e+00       5.496363410262e-11       5.932109563100e-12      -9.112713355028e-15 
   51       2.016471594344e-10       1.817228049283e-14       7.585705915304e-14       0.000000000000e+00       5.265666317141e-11       5.703549228916e-12      -8.939144423721e-15 
   52       2.045309930128e-10       1.933236023097e-14       4.896829300454e-14       0.000000000000e+00       5.047715495231e-11       5.486672651549e-12      -8.844603461246e-15 
   53       2.074276953172e-10       2.053462722908e-14       2.031676012028e-14       0.000000000000e+00       4.840821306692e-11       5.280527378014e-12      -8.939204410213e-15 
   54       2.103396166370e-10       2.177930733066e-14      -1.012673172705e-14       0.000000000000e+00       4.644758805381e-11       5.085086504851e-12      -9.214054397852e-15 
   55       2.132711512766e-10       2.306671831563e-14      -4.240681791564e-14       0.000000000000e+00       4.459461004924e-11       4.900337616300e-12      -9.621537578760e-15 
   56       2.162259163528e-10       2.439715989757e-14      -7.657109719847e-14       0.000000000000e+00       4.284519701768e-11       4.725930581299e-12      -1.010485535870e-14 
   57       2.192066734706e-10       2.577091404203e-14      -1.126703500409e-13       0.000000000000e+00       4.119163489830e-11       4.561155585243e-12      -1.059758175264e-14 
   58       2.222152503980e-10       2.718824528491e-14      -1.507587569583e-13       0.000000000000e+00       3.962235775140e-11       4.404921161740e-12      -1.102321874281e-14 
   59       2.252528339798e-10       2.864926870208e-14      -1.908792233156e-13       0.000000000000e+00       3.812513719964e-11       4.256050242083e-12      -1.131338518661e-14 
   60       2.283211062007e-10       3.015351729080e-14      -2.330148781267e-13       0.000000000000e+00       3.669801501349e-11       4.114298482240e-12      -1.146832599030e-14 
   61       2.314212339909e-10       3.170027450540e-14      -2.771266776958e-13       0.000000000000e+00       3.534052534982e-11       3.979534016245e-12      -1.150969409869e-14 
   62       2.345534567875e-10       3.328869368941e-14      -3.231670281387e-13       0.000000000000e+00       3.405040653302e-11       3.851429272024e-12      -1.146333565828e-14 
   63       2.377170207940e-10       3.491779390746e-14      -3.710794988551e-13       0.000000000000e+00       3.282349677068e-11       3.729449783408e-12      -1.135947702106e-14 
   64       2.409101132404e-10       3.658645577718e-14      -4.207985360001e-13       0.000000000000e+00       3.165362986945e-11       3.612843002158e-12      -1.123291174837e-14 
   65       2.441308018403e-10       3.829355654516e-14      -4.722645125285e-13       0.000000000000e+00       3.053434001946e-11       3.500845677335e-12      -1.111533119417e-14 
   66       2.473802320782e-10       4.003841792628e-14      -5.254732265393e-13       0.000000000000e+00       2.946463002570e-11       3.393382170586e-12      -1.101000835939e-14 
   67       2.506599915366e-10       4.182044593840e-14      -5.804364046023e-13       0.000000000000e+00       2.844424188009e-11       3.290494469382e-12      -1.091207096090e-14 
   68       2.539711275270e-10       4.363899975934e-14      -6.371674299924e-13       0.000000000000e+00       2.747190280891e-11       3.192131690066e-12      -1.081585261173e-14 
   69       2.573141094679e-10       4.549339145373e-14      -6.956814851557e-13       0.000000000000e+00       2.654527159190e-11       3.098145003650e-12      -1.071486006491e-14 
   70       2.606887912613e-10       4.738288569991e-14      -7.559956941773e-13       0.000000000000e+00       2.566088488135e-11       3.008282561597e-12      -1.060174045718e-14 
   71       2.640943736701e-10       4.930669951673e-14      -8.181292652477e-13       0.000000000000e+00       2.481410352113e-11       2.922184421623e-12      -1.046824855287e-14 
   72       2.675299962968e-10       5.126395415967e-14      -8.820936953598e-13       0.000000000000e+00       2.400030770902e-11       2.839479680163e-12      -1.030772449500e-14 
   73       2.709967286781e-10       5.325352072635e-14      -9.478608910719e-13       0.000000000000e+00       2.321886736617e-11       2.760110730797e-12      -1.012315046180e-14 
   74       2.744958951696e-10       5.527414428340e-14      -1.015389157497e-12       0.000000000000e+00       2.246984041831e-11       2.684062367120e-12      -9.920588489650e-15 
   75       2.780284563552e-10       5.732448772943e-14      -1.084632510894e-12       0.000000000000e+00       2.175276673861e-11       2.611262396806e-12      -9.706831133744e-15 
   76       2.815949857984e-10       5.940313042982e-14      -1.155540594249e-12       0.000000000000e+00       2.106664297914e-11       2.541578900892e-12      -9.489426029437e-15 
   77       2.851956467942e-10       6.150856685159e-14      -1.228058592848e-12       0.000000000000e+00       2.040989740233e-11       2.474817493052e-12      -9.276700453541e-15 
   78       2.888301691203e-10       6.363920519824e-14      -1.302127149857e-12       0.000000000000e+00       1.978036471247e-11       2.410718578876e-12      -9.077785885636e-15 
   79       2.924978257890e-10       6.579336604453e-14      -1.377682281896e-12       0.000000000000e+00       1.917526088721e-11       2.348954615148e-12      -8.902642569389e-15 
   80       2.961978880135e-10       6.796934064396e-14      -1.454661275061e-12       0.000000000000e+00       1.859187564181e-11       2.289211410805e-12      -8.759714307653e-15 
   81       2.999311322470e-10       7.016558051595e-14      -1.533021737902e-12       0.000000000000e+00       1.802984368581e-11       2.231454319587e-12      -8.648369771920e-15 
   82       3.036985536499e-10       7.238053844551e-14      -1.612725718675e-12       0.000000000000e+00       1.748922380767e-11       2.175703489212e-12      -8.565187196028e-15 
   83       3.075008969508e-10       7.461261147889e-14      -1.693734044712e-12       0.000000000000e+00       1.696980458011e-11       2.121952759570e-12      -8.506188525043e-15 
   84       3.113386420534e-10       7.686014066350e-14      -1.776006348750e-12       0.000000000000e+00       1.647109248107e-11       2.070168478328e-12      -8.466820092008e-15 
   85       3.152119896444e-10       7.912141078777e-14      -1.859501095252e-12       0.000000000000e+00       1.599230001470e-11       2.020288316531e-12      -8.441933294698e-15 
   86       3.191208468006e-10       8.139465012101e-14      -1.944175606740e-12       0.000000000000e+00       1.553233383233e-11       1.972220084214e-12      -8.425765272371e-15 
   87       3.230648125964e-10       8.367803015333e-14      -2.029986090115e-12       0.000000000000e+00       1.508978285341e-11       1.925840546002e-12      -8.411919582526e-15 
   88       3.270431637113e-10       8.596966533549e-14      -2.116887662984e-12       0.000000000000e+00       1.466290638655e-11       1.880994236717e-12      -8.393346877649e-15 
   89       3.310551716416e-10       8.826763763354e-14      -2.204832737835e-12       0.000000000000e+00       1.425004919035e-11       1.837531979082e-12      -8.363857355635e-15 
   90       3.351011427357e-10       9.057007517396e-14      -2.293765826673e-12       0.000000000000e+00       1.385098716728e-11       1.795435943081e-12      -8.322972132569e-15 
   91       3.391815155484e-10       9.287508551352e-14      -2.383627966113e-12       0.000000000000e+00       1.346577186145e-11       1.754712113471e-12      -8.271800831374e-15 
   92       3.432965344671e-10       9.518073203288e-14      -2.474358288682e-12       0.000000000000e+00       1.309431690425e-11       1.715351752694e-12      -8.211581129187e-15 
   93       3.474462402871e-10       9.748503404817e-14      -2.565894024543e-12       0.000000000000e+00       1.273639253142e-11       1.677330811278e-12      -8.143682382028e-15 
   94       3.516304607869e-10       9.978596692273e-14      -2.658170503221e-12       0.000000000000e+00       1.239162010017e-11       1.640609338222e-12      -8.069609249476e-15 
   95       3.558488013033e-10       1.020814621786e-13      -2.751121155328e-12       0.000000000000e+00       1.205946660623e-11       1.605130891397e-12      -7.991005319344e-15 
   96       3.601006353068e-10       1.043694076084e-13      -2.844677514285e-12       0.000000000000e+00       1.173923920094e-11       1.570821947933e-12      -7.909656732347e-15 
   97       3.643850949772e-10       1.066476473866e-13      -2.938769218048e-12       0.000000000000e+00       1.143007970832e-11       1.537591314616e-12      -7.827495806779e-15 
   98       3.687010617780e-10       1.089139821816e-13      -3.033324010835e-12       0.000000000000e+00       1.113095914215e-11       1.505329538277e-12      -7.746604663184e-15 
   99       3.730474663097e-10       1.111662187272e-13      -3.128269219409e-12       0.000000000000e+00       1.084091379229e-11       1.473934899838e-12      -7.668797707469e-15 
  100       3.774242566985e-10       1.134023263097e-13      -3.223536416817e-12       0.000000000000e+00       1.055980349082e-11       1.443396871990e-12      -7.594293767607e-15 
  101       3.818315505011e-10       1.156203027561e-13      -3.319057425508e-12       0.000000000000e+00       1.028765106180e-11       1.413723442256e-12      -7.522861735120e-15 
  102       3.862693320603e-10       1.178181276541e-13      -3.414762921055e-12       0.000000000000e+00       1.002440781117e-11       1.384915319934e-12      -7.454223465979e-15 
  103       3.907374468291e-10       1.199937630627e-13      -3.510582451744e-12       0.000000000000e+00       9.769950971974e-12       1.356965668722e-12      -7.388052300529e-15 
  104       3.952355956948e-10       1.221451542238e-13      -3.606444458184e-12       0.000000000000e+00       9.524081149545e-12       1.329859839333e-12      -7.323971583424e-15 
  105       3.997633293030e-10       1.242702302729e-13      -3.702276292894e-12       0.000000000000e+00       9.286519766676e-12       1.303575102114e-12      -7.261553183544e-15 
  106       4.043200423819e-10       1.263669049506e-13      -3.798004239910e-12       0.000000000000e+00       9.056906508826e-12       1.278080379668e-12      -7.200316013931e-15 
  107       4.089049680663e-10       1.284330773136e-13      -3.893553534375e-12       0.000000000000e+00       8.834796769307e-12       1.253335979472e-12      -7.139724551707e-15 
  108       4.135171722214e-10       1.304666324462e-13      -3.988848382142e-12       0.000000000000e+00       8.619659094475e-12       1.229293326495e-12      -7.079187358009e-15 
  109       4.181555477675e-10       1.324654421707e-13      -4.083811979373e-12       0.000000000000e+00       8.410872628919e-12       1.205894695818e-12      -7.018055597911e-15 
  110       4.228190125853e-10       1.344274176178e-13      -4.178367102126e-12       0.000000000000e+00       8.207867207751e-12       1.183086577336e-12      -6.955754550613e-15 
  111       4.275071441971e-10       1.363506730562e-13      -4.272437918842e-12       0.000000000000e+00       8.010569491755e-12       1.160862287471e-12      -6.892200444201e-15 
  112       4.322196160672e-10       1.382333844577e-13      -4.365948447577e-12       0.000000000000e+00       7.819009412327e-12       1.139224335818e-12      -6.827434445007e-15 
  113       4.369559976478e-10       1.400737407198e-13      -4.458822031650e-12       0.000000000000e+00       7.633181488578e-12       1.118171148672e-12      -6.761494264967e-15 
  114       4.417157507038e-10       1.418699448868e-13      -4.550981364846e-12       0.000000000000e+00       7.453043674460e-12       1.097696935626e-12      -6.694413988576e-15 
  115       4.464982256378e-10       1.436202153705e-13      -4.642348516618e-12       0.000000000000e+00       7.278516205892e-12       1.077791556163e-12      -6.626223899842e-15 
  116       4.513026578150e-10       1.453227871707e-13      -4.732844957281e-12       0.000000000000e+00       7.109480447890e-12       1.058440386251e-12      -6.556950309244e-15 
  117       4.561281638880e-10       1.469759130965e-13      -4.822391583219e-12       0.000000000000e+00       6.945777741692e-12       1.039624184943e-12      -6.486615380691e-15 
  118       4.609737381220e-10       1.485778649870e-13      -4.910908742077e-12       0.000000000000e+00       6.787208251886e-12       1.021318960966e-12      -6.415236958472e-15 
  119       4.658382487191e-10       1.501269349317e-13      -4.998316257969e-12       0.000000000000e+00       6.633529813539e-12       1.003495839324e-12      -6.342828394221e-15 
  120       4.707204341440e-10       1.516214364920e-13      -5.084533456672e-12       0.000000000000e+00       6.484456779324e-12       9.861209278859e-13      -6.269398373866e-15 
  121       4.756188994480e-10       1.530597059215e-13      -5.169479190829e-12       0.000000000000e+00       6.339658866647e-12       9.691551839852e-13      -6.194950744590e-15 
  122       4.805321125946e-10       1.544401033872e-13      -5.253071865146e-12       0.000000000000e+00       6.198760004772e-12       9.525542810150e-13      -6.119484341783e-15 
  123       4.854585945251e-10       1.557610667002e-13      -5.335230571141e-12       0.000000000000e+00       6.061419549252e-12       9.362789709909e-13      -6.043024115679e-15 
  124       4.903975219079e-10       1.570212768990e-13      -5.415878585305e-12       0.000000000000e+00       5.927588945391e-12       9.203278043822e-13      -5.965718928826e-15 
  125       4.953481870307e-10       1.582195140780e-13      -5.494940322179e-12       0.000000000000e+00       5.797282515380e-12       9.047079352886e-13      -5.887754719972e-15 
  126       5.003098081331e-10       1.593546081985e-13      -5.572340294383e-12       0.000000000000e+00       5.670497232392e-12       8.894249118506e-13      -5.809324283174e-15 
  127       5.052815272555e-10       1.604254407226e-13      -5.648003146544e-12       0.000000000000e+00       5.547212215751e-12       8.744826254259e-13      -5.730627341011e-15 
  128       5.102624080886e-10       1.614309462469e-13      -5.721853689229e-12       0.000000000000e+00       5.427388226119e-12       8.598832597645e-13      -5.651870617801e-15 
  129       5.152514338223e-10       1.623701141367e-13      -5.793816932872e-12       0.000000000000e+00       5.310967160671e-12       8.456272401850e-13      -5.573267912819e-15 
  130       5.202475049953e-10       1.632419901601e-13      -5.863818121706e-12       0.000000000000e+00       5.197871548272e-12       8.317131827501e-13      -5.495040173516e-15 
  131       5.252494373442e-10       1.640456781217e-13      -5.931782767689e-12       0.000000000000e+00       5.088004044661e-12       8.181378434427e-13      -5.417415568729e-15 
  132       5.302559596524e-10       1.647803414965e-13      -5.997636684437e-12       0.000000000000e+00       4.981246927622e-12       8.048960673415e-13      -5.340629561904e-15 
  133       5.352657115997e-10       1.654452050642e-13      -6.061306021151e-12       0.000000000000e+00       4.877461592169e-12       7.919807377970e-13      -5.264924984308e-15 
  134       5.402772416114e-10       1.660395565429e-13      -6.122717296549e-12       0.000000000000e+00       4.776488045723e-12       7.793827256068e-13      -5.190552108252e-15 
  135       5.452890047074e-10       1.665627482233e-13      -6.181797432795e-12       0.000000000000e+00       4.678144403287e-12       7.670908381923e-13      -5.117768720299e-15 
  136       5.502993603515e-10       1.670141986024e-13      -6.238473789427e-12       0.000000000000e+00       4.582226382630e-12       7.550917687735e-13      -5.046840194488e-15 
  137       5.553067153145e-10       1.673934280011e-13      -6.292675000105e-12       0.000000000000e+00       4.488550676718e-12       7.433727614313e-13      -4.977974434428e-15 
  138       5.603099735009e-10       1.677001661184e-13      -6.344333508754e-12       0.000000000000e+00       4.397091205015e-12       7.319300251230e-13      -4.911118946602e-15 
  139       5.653081288089e-10       1.679342587567e-13      -6.393383361411e-12       0.000000000000e+00       4.307856069828e-12       7.207610980308e-13      -4.846142809445e-15 
  140       5.703001230735e-10       1.680956366692e-13      -6.439759465621e-12       0.000000000000e+00       4.220844719892e-12       7.098621765235e-13      -4.782899583308e-15 
  141       5.752848448366e-10       1.681843174100e-13      -6.483397629459e-12       0.000000000000e+00       4.136047724046e-12       6.992280815713e-13      -4.721226970277e-15 
  142       5.802611281166e-10       1.682004071832e-13      -6.524234600559e-12       0.000000000000e+00       4.053446544907e-12       6.888522251593e-13      -4.660946473992e-15 
  143       5.852277511779e-10       1.681441026929e-13      -6.562208105135e-12       0.000000000000e+00       3.973013312547e-12       6.787265767021e-13      -4.601863059460e-15 
  144       5.901834353005e-10       1.680156929930e-13      -6.597256887011e-12       0.000000000000e+00       3.894710598171e-12       6.688416294573e-13      -4.543764812877e-15 
  145       5.951268435498e-10       1.678155613364e-13      -6.629320746640e-12       0.000000000000e+00       3.818491187788e-12       6.591863669398e-13      -4.486422601439e-15 
  146       6.000565795464e-10       1.675441870252e-13      -6.658340580135e-12       0.000000000000e+00       3.744297855892e-12       6.497482293359e-13      -4.429589733164e-15 
  147       6.049711862351e-10       1.672021472598e-13      -6.684258418294e-12       0.000000000000e+00       3.672063139135e-12       6.405130799174e-13      -4.373001616705e-15 
  148       6.098691446553e-10       1.667901189892e-13      -6.707017465619e-12       0.000000000000e+00       3.601709110003e-12       6.314651714553e-13      -4.316375421172e-15 
  149       6.147488727103e-10       1.663088807602e-13      -6.726562139348e-12       0.000000000000e+00       3.533147150494e-12       6.225871126344e-13      -4.259409735944e-15 
  150       6.196087239368e-10       1.657593145671e-13      -6.742838108478e-12       0.000000000000e+00       3.466277725791e-12       6.138598344670e-13      -4.201784230488e-15 
  151       6.244469862747e-10       1.651424077017e-13      -6.755792332789e-12       0.000000000000e+00       3.400990157941e-12       6.052625567068e-13      -4.143159314177e-15 
  152       6.292618808370e-10       1.644592546025e-13      -6.765373101871e-12       0.000000000000e+00       3.337162399528e-12       5.967727542635e-13      -4.083175796106e-15 
  153       6.340516917318e-10       1.637110496871e-13      -6.771530586857e-12       0.000000000000e+00       3.274686275836e-12       5.883713391107e-13      -4.021542120123e-15 
  154       6.388151716953e-10       1.628990612054e-13      -6.774218471193e-12       0.000000000000e+00       3.213546327354e-12       5.800588185947e-13      -3.958305908486e-15 
  155       6.435511719872e-10       1.620246584714e-13      -6.773392546538e-12       0.000000000000e+00       3.153747897262e-12       5.718405817880e-13      -3.893607123577e-15 
  156       6.482585141676e-10       1.610893224517e-13      -6.769010254970e-12       0.000000000000e+00       3.095292225687e-12       5.637218119953e-13      -3.827592865766e-15 
  157       6.529359895340e-10       1.600946475684e-13      -6.761030730616e-12       0.000000000000e+00       3.038176353094e-12       5.557074797305e-13      -3.760417479248e-15 
  158       6.575823585587e-10       1.590423435037e-13      -6.749414841294e-12       0.000000000000e+00       2.982393023663e-12       5.478023356924e-13      -3.692242657872e-15 
  159       6.621963503256e-10       1.579342370030e-13      -6.734125230146e-12       0.000000000000e+00       2.927930588684e-12       5.400109037414e-13      -3.623237550973e-15 
  160       6.667766619675e-10       1.567722736790e-13      -6.715126357274e-12       0.000000000000e+00       2.874772909934e-12       5.323374738754e-13      -3.553578869211e-15 
  161       6.713219581029e-10       1.555585198153e-13      -6.692384541381e-12       0.000000000000e+00       2.822899263069e-12       5.247860952065e-13      -3.483450990396e-15 
  162       6.758308702734e-10       1.542951641700e-13      -6.665868001402e-12       0.000000000000e+00       2.772284241006e-12       5.173605689370e-13      -3.413046065327e-15 
  163       6.803019963808e-10       1.529845197798e-13      -6.635546898142e-12       0.000000000000e+00       2.722897657309e-12       5.100644413357e-13      -3.342564123622e-15 
  164       6.847339001237e-10       1.516290257635e-13      -6.601393375917e-12       0.000000000000e+00       2.674704449576e-12       5.029009967144e-13      -3.272213179550e-15 
  165       6.891251104352e-10       1.502312491257e-13      -6.563381604181e-12       0.000000000000e+00       2.627664582823e-12       4.958732504040e-13      -3.202209337867e-15 
  166       6.934741209196e-10       1.487938865608e-13      -6.521487819174e-12       0.000000000000e+00       2.581732952871e-12       4.889839417306e-13      -3.132776899646e-15 
  167       6.977793892898e-10       1.473197662563e-13      -6.475690365547e-12       0.000000000000e+00       2.536859289729e-12       4.822355269925e-13      -3.064148468110e-15 
  168       7.020393368040e-10       1.458118496969e-13      -6.425969738009e-12       0.000000000000e+00       2.492988060984e-12       4.756301724356e-13      -2.996565054470e-15 
  169       7.062523477030e-10       1.442732334683e-13      -6.372308622953e-12       0.000000000000e+00       2.450058375181e-12       4.691697472302e-13      -2.930276183747e-15 
  170       7.104167686473e-10       1.427071510606e-13      -6.314691940103e-12       0.000000000000e+00       2.408003885214e-12       4.628558164472e-13      -2.865540000618e-15 
  171       7.145310149961e-10       1.411168822347e-13      -6.253106439677e-12       0.000000000000e+00       2.366766213719e-12       4.566891839498e-13      -2.802567864913e-15 
  172       7.185939007664e-10       1.395054688651e-13      -6.187539369054e-12       0.000000000000e+00       2.326336687720e-12       4.506684930023e-13      -2.741352732532e-15 
  173       7.226043352355e-10       1.378759787494e-13      -6.117979774203e-12       0.000000000000e+00       2.286717914930e-12       4.447914949764e-13      -2.681826600924e-15 
  174       7.265612184498e-10       1.362315973297e-13      -6.044418973662e-12       0.000000000000e+00       2.247910533843e-12       4.390554801389e-13      -2.623914611601e-15 
  175       7.304634410977e-10       1.345756291189e-13      -5.966850598366e-12       0.000000000000e+00       2.209913172283e-12       4.334572687919e-13      -2.567534929489e-15 
  176       7.343098843825e-10       1.329114991270e-13      -5.885270631465e-12       0.000000000000e+00       2.172722405965e-12       4.279932024130e-13      -2.512598622284e-15 
  177       7.380994198955e-10       1.312427542884e-13      -5.799677448150e-12       0.000000000000e+00       2.136332717045e-12       4.226591347945e-13      -2.459009539801e-15 
  178       7.418309094889e-10       1.295730648877e-13      -5.710071855475e-12       0.000000000000e+00       2.100736452678e-12       4.174504231843e-13      -2.406664193329e-15 
