-25.328436022934504	81.02401911763556
-25.098177513635097	80.79404309439063
-24.867919004335693	81.16851251558727
-24.63766049503629	82.19863596563286
-24.407401985736886	81.95932183757692
-24.17714347643748	81.71992495511819
-23.946884967138075	81.48044379201524
-23.71662645783867	81.2408767791927
-23.486367948539264	80.91137913857392
-23.25610943923986	80.5813962657182
-23.025850929940457	80.35215684726683
-22.795592420641054	80.08756595991858
-22.565333911341646	79.83767033469697
-22.335075402042243	79.58870760490097
-22.10481689274284	79.35786587366563
-21.874558383443436	79.11983224893866
-21.64429987414403	78.87936749434968
-21.414041364844625	78.63950588924207
-21.18378285554522	78.40117702019084
-20.953524346245814	78.16087665076539
-20.72326583694641	77.92029759447716
-20.493007327647007	77.68037446282517
-20.262748818347603	77.43985257791277
-20.032490309048196	77.1996812111652
-19.802231799748792	76.95899606162304
-19.57197329044939	76.71844316291957
-19.341714781149985	76.47774289608931
-19.111456271850578	76.2369017587898
-18.881197762551174	75.99598636261412
-18.65093925325177	75.75493407400222
-18.420680743952367	75.51376777704237
-18.19042223465296	75.27247579510876
-17.960163725353556	75.03106440436513
-17.729905216054153	74.7895267216109
-17.499646706754746	74.54786119482759
-17.269388197455342	74.30606298622492
-17.03912968815594	74.06413006649638
-16.808871178856535	73.82205919013333
-16.578612669557128	73.57984720742763
-16.348354160257724	73.33749058927694
-16.11809565095832	73.09498590136297
-15.887837141658915	72.85232937674395
-15.657578632359511	72.66703964611823
-15.427320123060106	72.42349638553411
-15.1970616137607	72.1797743157744
-14.966803104461297	72.05196755933389
-14.736544595161892	71.80709519098833
-14.506286085862488	71.5620060846569
-14.276027576563083	71.31669371358116
-14.045769067263679	71.07115125116098
-13.815510557964274	70.82537155203599
-13.58525204866487	70.57934713151347
-13.354993539365465	70.33307014309938
-13.124735030066061	70.08653235381524
-12.894476520766656	69.83972511687936
-12.664218011467252	69.59263934117602
-12.433959502167847	69.34526545670813
-12.203700992868443	69.09759337488825
-11.973442483569038	68.84961244201244
-11.743183974269632	68.60131138344046
-11.512925464970229	68.35267823524192
-11.282666955670823	68.10370025717131
-11.05240844637142	67.85436382023804
-10.822149937072014	67.6046542561456
-10.59189142777261	67.35455565156954
-10.361632918473205	67.10405056098976
-10.131374409173802	66.85311959941738
-9.901115899874396	66.60174085783238
-9.670857390574993	66.34988905737103
-9.440598881275587	66.097534319843
-9.210340371976182	65.844640377628
-8.980081862676778	65.59116196985141
-8.749823353377373	65.33704106736094
-8.51956484407797	65.08220142921347
-8.289306334778564	64.82654081147597
-8.05904782547916	64.56991992120324
-7.828789316179756	64.3121469369275
-7.59853080688035	64.05295611615516
-7.368272297580947	63.79197871345689
-7.138013788281541	63.52870419968638
-6.907755278982137	63.262429695880925
-6.677496769682732	62.992195737197996
-6.447238260383328	62.71670709970897
-6.216979751083923	62.43423856923421
-5.986721241784519	62.142527239783995
-5.756462732485114	61.83865511612792
-5.52620422318571	61.51892834325002
-5.295945713886305	61.178762589768176
-5.065687204586901	60.81258978251944
-4.835428695287496	60.41381493337666
-4.605170185988091	59.97488503742406
-4.374911676688686	59.487606034226374
-4.144653167389282	58.94398849558685
-3.914394658089878	58.33813960513164
-3.684136148790473	57.669958568953575
-3.4538776394910684	56.951032435371296
-3.223619130191664	56.210195177365144
-2.9933606208922594	55.489039993558315
-2.763102111592855	54.81803023844624
-2.5328436022934504	54.19348716499181
-2.3025850929940455	53.58890078114597
-2.072326583694641	52.9822511339624
-1.8420680743952367	52.36497772606825
-1.611809565095832	51.73619113693106
-1.3815510557964275	51.097090713167105
-1.1512925464970227	50.44908916191006
-0.9210340371976182	49.79350273095601
-0.6907755278982138	49.13151736652911
-0.4605170185988091	48.46418239074996
-0.23025850929940458	47.792411321849556
0.	47.116987962878845
